"","cps19_ResponseId","ethnicity","own_residence","cps19_income_cat","cps19_education","cps19_bornin_canada","education","language","votechoice","age_bracket","province"
"11547","R_2rkmDgUqSqL07I1","Scottish",1,6,11,1,"Postgrad","English_and_French",1,"55-64","Ontario"
"11548","R_3pnmE6fWCEUh36S","Chinese",1,5,11,2,"Postgrad","English_and_French",1,"55-64","Maintoba"
"11549","R_3QPFkP5f65McbGN","Canadian",0,4,8,1,"Bachelors","French",2,"45-54","Quebec"
"11550","R_DbONcDqJVD05LEZ","Canadian",1,6,9,1,"Bachelors","French",1,"35-44","Quebec"
"11551","R_3k7IGRY0JiNNfbA","Canadian",1,4,9,1,"Bachelors","French",1,"55-64","Quebec"
"11552","R_2coQB5cHa9HG27A","German",1,8,7,1,"College/Trades","English_and_French",1,"45-54","Quebec"
"11553","R_1QmB2QudKW0YnHt","Canadian",1,6,10,1,"Postgrad","English",5,"65-74","Ontario"
"11554","R_3JKjr5yOAN1d3kt","Canadian",1,3,7,1,"College/Trades","French",3,"55-64","Quebec"
"11555","R_wNqditYNB8IpopX","Indian",0,5,9,2,"Bachelors","English",2,"65-74","Ontario"
"11556","R_1kGods8OSQqz70U","Canadian",1,6,9,2,"Bachelors","English",3,"65-74","Ontario"
"11557","R_x42V9fwkuqBaec1","Canadian",1,4,7,1,"College/Trades","English",1,"65-74","Ontario"
"11558","R_1gpTk3hnaAKnWUv","Canadian",1,3,7,1,"College/Trades","Neither",2,"65-74","Ontario"
"11559","R_0iz3S0cmKOJ7GAF","German",1,6,5,1,"High school","English",1,"55-64","Ontario"
"11560","R_1ILxkIXRgFjbA9w","Canadian",1,6,8,1,"Bachelors","French",3,"55-64","Ontario"
"11561","R_2TL5cGs6BiD8y3M","Canadian",1,4,7,1,"College/Trades","French",2,"35-44","Quebec"
"11562","R_2ye0D5j0Zs2710M","Canadian",1,9,9,1,"Bachelors","English",2,"75+","Maintoba"
"11563","R_1GwZ1YuNoQMd46r","Canadian",1,3,7,1,"College/Trades","French",4,"55-64","Quebec"
"11564","R_2SHWLWRyqxQdrPE","English",1,7,7,1,"College/Trades","English",2,"35-44","Alberta"
"11565","R_2DSKF3bJxgUj9dY","Canadian",0,2,7,1,"College/Trades","English_and_French",1,"55-64","New Brunswick"
"11566","R_33qDi2jbGJ1Y4FZ","English",0,8,9,1,"Bachelors","English",2,"55-64","Ontario"
"11567","R_30kjQdqnneo9P9G","English",0,4,8,2,"Bachelors","English",1,"25-34","Ontario"
"11568","R_1eEIPXaJudmzC0N","Italian",1,8,10,1,"Postgrad","English",2,"45-54","Ontario"
"11569","R_3PMj7kiNJNXbRse","Canadian",1,6,7,1,"College/Trades","English",2,"55-64","Saskatchewan"
"11570","R_3L5r7q1s6xfh4bE","English",1,6,9,1,"Bachelors","English",1,"55-64","Ontario"
"11571","R_3KvxMQ9ZDZNfdhF","Canadian",1,4,7,1,"College/Trades","English",2,"75+","Ontario"
"11572","R_2qkEOXebdQqUjhN","Italian",1,7,9,2,"Bachelors","Neither",2,"55-64","Ontario"
"11573","R_2q4Rpkb51IyfvGP","Scottish",0,2,4,1,"No degree/ diploma","English",3,"55-64","Ontario"
"11574","R_1K0Gq1TMEGxhUYQ","Canadian",1,4,5,2,"High school","English",2,"75+","Ontario"
"11575","R_ptKsda9faT5Mqt3","Canadian",1,4,9,1,"Bachelors","French",4,"65-74","Quebec"
"11576","R_334tAwVJZUoCOAa","Canadian",1,7,7,1,"College/Trades","English_and_French",1,"55-64","Ontario"
"11577","R_7afEU1IcohRJaH7","English",0,2,7,1,"College/Trades","English",3,"55-64","Ontario"
"11578","R_2COZxAxeEOAC0mz","Canadian",1,4,6,1,"College/Trades","French",2,"55-64","Quebec"
"11579","R_2Pdkd3EaI2t6SbY","Canadian",1,8,9,1,"Bachelors","English",2,"35-44","Ontario"
"11580","R_2CyyDJdj0XxjHKW","French",0,3,3,1,"No degree/ diploma","English",1,"35-44","Ontario"
"11581","R_10HrUkNGIh8KcoC","Canadian",0,4,9,1,"Bachelors","English_and_French",2,"45-54","Ontario"
"11582","R_Q9sMd0NqPSOLLsR","German",1,6,8,2,"Bachelors","English_and_French",1,"65-74","Ontario"
"11583","R_wSIhgS7l45m9Prj","Canadian",1,3,9,1,"Bachelors","French",1,"75+","Ontario"
"11584","R_RQffCHWi74MTMFH","Canadian",1,6,8,1,"Bachelors","English",5,"18-24","Ontario"
"11585","R_1mPhI4skfgZ5IdG","German",0,2,8,1,"Bachelors","English_and_French",3,"18-24","Ontario"
"11586","R_1BSleI08X8Lb0zi","English",1,3,11,1,"Postgrad","French",5,"65-74","Ontario"
"11587","R_3EnE4RHt0Cgtl3n","Canadian",0,3,7,1,"College/Trades","English",2,"25-34","Saskatchewan"
"11588","R_2znARV26UT1erMw","Canadian",1,5,10,1,"Postgrad","English",2,"65-74","British Columbia"
"11589","R_3fPmj7hgAy6gdjA","Canadian",1,4,8,1,"Bachelors","French",1,"65-74","Quebec"
"11590","R_3EhDKRGDxUXrRCa","Canadian",1,3,7,1,"College/Trades","French",2,"55-64","Quebec"
"11591","R_TtKUzzx52pN1wB3","Canadian",1,3,5,1,"High school","French",2,"55-64","Quebec"
"11592","R_xD6aBYxl0qMLW2R","Canadian",1,3,9,1,"Bachelors","English",1,"65-74","Ontario"
"11593","R_1lathTeRn8WLtNy","Canadian",1,8,10,1,"Postgrad","English",1,"35-44","Ontario"
"11594","R_1r8II9usrXHzXX9","Canadian",1,3,7,1,"College/Trades","English_and_French",1,"55-64","Ontario"
"11595","R_3O8mFhcSZxYfG65","Canadian",1,2,3,1,"No degree/ diploma","English_and_French",1,"55-64","Ontario"
"11596","R_3QGkPWfpfUgGe3j","German",1,6,9,1,"Bachelors","English",3,"45-54","Maintoba"
"11597","R_Ui1z383TqWSFfON","Canadian",1,4,9,1,"Bachelors","English",2,"55-64","Ontario"
"11598","R_eQFlCZO8vKO70uR","English",1,5,9,1,"Bachelors","English",5,"35-44","Ontario"
"11599","R_3Morgxl1eBwQQBJ","Canadian",1,9,7,1,"College/Trades","English",2,"25-34","Ontario"
"11600","R_33vACRwtctHqy9s","Canadian",1,6,7,2,"College/Trades","English",1,"65-74","Ontario"
"11601","R_STv5AJ2zDwhwh7r","Canadian",0,2,6,1,"College/Trades","French",1,"45-54","Quebec"
"11602","R_1PSrKolR77gTliW","Canadian",1,4,6,1,"College/Trades","English",1,"65-74","Quebec"
"11603","R_xxumgvt1WZCeF1L","Canadian",0,3,9,2,"Bachelors","English",5,"35-44","Quebec"
"11604","R_t038lLStRmZgmvT","English",1,4,9,1,"Bachelors","English_and_French",1,"35-44","Newfoundland and Labrador"
"11605","R_1kIxBz1urQJlqwz","Canadian",1,4,6,1,"College/Trades","English",2,"55-64","New Brunswick"
"11606","R_2q2iG61Q0AjixeL","Canadian",1,3,6,1,"College/Trades","English",3,"45-54","Ontario"
"11607","R_1r6WV3otjpLMZcS","Canadian",0,6,8,1,"Bachelors","French",4,"45-54","Quebec"
"11608","R_2ayobcg2PbjN7Ag","Canadian",1,4,8,1,"Bachelors","French",4,"65-74","Quebec"
"11609","R_2y1JMfRHlCfBfZP","Canadian",1,7,9,1,"Bachelors","French",3,"55-64","Quebec"
"11610","R_vktUVGOCrBpZ2LL","English",1,6,11,1,"Postgrad","English",1,"65-74","Ontario"
"11611","R_Q0uLyNSvDL3hqwN","English",1,3,6,1,"College/Trades","English",2,"35-44","Nova Scoita"
"11612","R_3KqZPge5fytZQwh","Canadian",0,3,4,1,"No degree/ diploma","French",4,"45-54","Quebec"
"11613","R_2ctj4sQ6TxaKux1","English",0,2,7,1,"College/Trades","English",5,"65-74","New Brunswick"
"11614","R_2f0OqLj79QQwlIC","English",1,6,7,1,"College/Trades","English",1,"45-54","Ontario"
"11615","R_2z6nbiqFWAg2Qym","Canadian",1,7,9,1,"Bachelors","English_and_French",1,"35-44","Quebec"
"11616","R_2CKDvp59aicQGLb","Canadian",1,4,6,1,"College/Trades","French",1,"25-34","Alberta"
"11617","R_3nlyPpCfRPCFpkw","Canadian",1,2,9,2,"Bachelors","Neither",1,"65-74","Ontario"
"11618","R_1I3JM3tIg60EJKJ","English",1,4,5,1,"High school","English",1,"75+","Ontario"
"11619","R_DP0rUiDHoUs6kBb","Canadian",1,9,11,1,"Postgrad","English",2,"65-74","Ontario"
"11620","R_a5lIn2IKlHSrw1X","Canadian",1,9,5,2,"High school","Neither",1,"65-74","Ontario"
"11621","R_126gWalhY1Gs7jm","Canadian",1,4,7,1,"College/Trades","English_and_French",1,"35-44","Ontario"
"11622","R_2c76BM2PG0GMoYC","Canadian",1,5,7,2,"College/Trades","English",1,"45-54","Newfoundland and Labrador"
"11623","R_1jIZWwBN5PWon3z","English",0,5,7,1,"College/Trades","English",1,"45-54","Ontario"
"11624","R_8kP9RI4IVZ4VDUt","Italian",1,3,7,1,"College/Trades","Neither",1,"45-54","Quebec"
"11625","R_3RqNCS3rXtC1gty","Irish",1,6,7,1,"College/Trades","English_and_French",5,"35-44","Ontario"
"11626","R_1IKPCyAoCa34URw","Canadian",1,5,9,1,"Bachelors","French",1,"65-74","Saskatchewan"
"11627","R_3GdEeNBfYTqnPUp","Canadian",1,4,5,1,"High school","French",2,"25-34","Quebec"
"11628","R_1Ic85U2TXBakeff","Canadian",1,3,8,1,"Bachelors","English",1,"65-74","Nova Scoita"
"11629","R_3DnZPaVehbDsZKq","English",1,4,7,1,"College/Trades","English",1,"35-44","British Columbia"
"11630","R_AsQJuEOrXfDSEQ9","German",0,2,6,1,"College/Trades","English",1,"45-54","Alberta"
"11631","R_1robVvbn3vkSshZ","Canadian",1,5,7,1,"College/Trades","French",2,"35-44","Quebec"
"11632","R_WpqsqCtnWCJakCt","English",1,6,9,1,"Bachelors","English",2,"55-64","Ontario"
"11633","R_6xSQVq1yoWgzKJr","Canadian",1,4,4,1,"No degree/ diploma","English",3,"65-74","British Columbia"
"11634","R_2zTqR6mxK6DTlB5","Canadian",1,2,3,1,"No degree/ diploma","English",5,"65-74","British Columbia"
"11635","R_4YI3oizh3eJS42R","English",0,2,5,1,"High school","English",1,"45-54","Ontario"
"11636","R_zeQY2HhkZCBovZf","Irish",1,5,7,1,"College/Trades","English",2,"45-54","Newfoundland and Labrador"
"11637","R_27BxzWBrT5Ykrnd","Canadian",1,5,7,2,"College/Trades","English",2,"45-54","Ontario"
"11638","R_vigNkMbF0uTYHux","Canadian",1,6,9,2,"Bachelors","English",2,"65-74","Ontario"
"11639","R_1gT2oiZvfyoXHnU","Canadian",0,3,7,1,"College/Trades","English",3,"25-34","Ontario"
"11640","R_3psyHmJxl50DY9N","Canadian",0,3,7,1,"College/Trades","French",1,"25-34","Quebec"
"11641","R_1Du8NjVewLNGTni","English",1,4,7,1,"College/Trades","English",1,"55-64","New Brunswick"
"11642","R_d6BLQ2dY89ZvUjL","English",1,5,9,1,"Bachelors","English",2,"35-44","Ontario"
"11643","R_1ozLZtxPKrfp6AY","Canadian",1,7,7,1,"College/Trades","English",2,"45-54","Alberta"
"11644","R_1mmfOwUo3MNfxsU","Italian",1,6,9,1,"Bachelors","English",2,"35-44","Ontario"
"11645","R_2amnaEHEdPW3BP2","Canadian",1,3,9,1,"Bachelors","English",2,"45-54","Ontario"
"11646","R_RCCMZso52TC25bP","Canadian",0,9,7,1,"College/Trades","French",3,"35-44","Quebec"
"11647","R_2wBOdkKnR9oXslL","Canadian",1,4,9,1,"Bachelors","English",2,"45-54","Ontario"
"11648","R_1P7uehsynwey4z4","English",1,5,9,1,"Bachelors","English",3,"45-54","Ontario"
"11649","R_1q2P2opxOT7HYdX","Irish",1,8,9,1,"Bachelors","English",2,"35-44","Ontario"
"11650","R_24HSmIOkxvwW9Gl","Canadian",1,8,11,1,"Postgrad","English",5,"45-54","British Columbia"
"11651","R_3HMK6AjzpIbTe3l","Canadian",0,6,9,1,"Bachelors","English_and_French",3,"35-44","Ontario"
"11652","R_2s4nDgTgsEnlQey","Canadian",1,9,7,2,"College/Trades","Neither",3,"45-54","Ontario"
"11653","R_2rCkDSpuVcIXnmp","Canadian",1,5,10,1,"Postgrad","French",1,"75+","Maintoba"
"11654","R_2urf58Cfbc3WY3q","Canadian",1,4,5,1,"High school","French",5,"25-34","Quebec"
"11655","R_2B2p1A96BoJ8Bg3","Canadian",1,4,7,2,"College/Trades","English",2,"35-44","Ontario"
"11656","R_2t9hnkmahJuKl4c","Scottish",1,4,10,1,"Postgrad","English",3,"25-34","Ontario"
"11657","R_3ek4cKZBxUBJ1Rg","Canadian",1,4,5,1,"High school","English",5,"65-74","New Brunswick"
"11658","R_w7O7KWywkRUNOCd","Canadian",1,4,6,1,"College/Trades","French",4,"65-74","Quebec"
"11659","R_1FFVu98zv51mGpK","Canadian",0,3,4,1,"No degree/ diploma","English_and_French",1,"25-34","Nova Scoita"
"11660","R_RgkU0hkysEYAxOx","Italian",1,5,11,1,"Postgrad","English_and_French",3,"25-34","Ontario"
"11661","R_yyJSmOfeKa97M4h","Canadian",1,6,5,1,"High school","French",5,"45-54","New Brunswick"
"11662","R_3O21hsQxaVDG8sS","Canadian",0,4,10,2,"Postgrad","English",1,"18-24","Ontario"
"11663","R_roudJ0Vr2swCdbP","English",1,6,9,1,"Bachelors","English",5,"45-54","New Brunswick"
"11664","R_2at9eMG86LrwdXD","Canadian",1,4,9,1,"Bachelors","Neither",2,"35-44","Quebec"
"11665","R_vGm4t7cPIK0bAGZ","Canadian",1,5,10,1,"Postgrad","Neither",3,"25-34","Ontario"
"11666","R_2v2EOERXceyguJT","Canadian",1,5,8,2,"Bachelors","Neither",3,"25-34","Ontario"
"11667","R_2ff9a2Kx7zWsXqc","English",1,3,5,1,"High school","English",2,"55-64","Ontario"
"11668","R_1ISPf2jaNCBpwUv","Chinese",1,4,9,1,"Bachelors","English",1,"18-24","Ontario"
"11669","R_3qfK6h9roGimpQf","Canadian",1,4,7,1,"College/Trades","English",3,"35-44","Ontario"
"11670","R_2aEMk4PyVqwDmXE","English",1,4,8,1,"Bachelors","English",1,"55-64","Newfoundland and Labrador"
"11671","R_3ksQfR9xXhk42q6","English",1,5,9,1,"Bachelors","English_and_French",1,"25-34","Ontario"
"11672","R_rjBOpeJ445wAU13","English",1,3,7,1,"College/Trades","English",1,"55-64","New Brunswick"
"11673","R_eKdWpnkWHhArTuV","English",0,3,9,1,"Bachelors","English",5,"25-34","Nova Scoita"
"11674","R_3m8AipaRPrPD8WP","English",0,4,6,1,"College/Trades","English_and_French",2,"35-44","New Brunswick"
"11675","R_1K0CH2ZZWacvWdR","Canadian",1,6,8,1,"Bachelors","English",2,"18-24","Ontario"
"11676","R_2wN7sNi6OuUBaMt","French",1,6,8,1,"Bachelors","French",1,"75+","Ontario"
"11677","R_2vksWDJidEKWH9C","Canadian",1,4,11,1,"Postgrad","English",1,"65-74","Ontario"
"11678","R_1dmDEImb7j8Vqhp","First Nations",1,9,7,1,"College/Trades","French",4,"35-44","Quebec"
"11679","R_1LLNKZOfbpQDHtr","Indian",1,4,9,2,"Bachelors","English",2,"45-54","Ontario"
"11680","R_SZh9COqw2CpRC8N","Canadian",1,6,11,2,"Postgrad","English",2,"35-44","Alberta"
"11681","R_1M68K4MSN0u7jwG","English",0,2,5,1,"High school","English",5,"35-44","Ontario"
"11682","R_2SGBBHPejgpQhKU","Indian",0,2,6,2,"College/Trades","Neither",1,"45-54","Ontario"
"11683","R_2uqC0I7tviZ8db3","Canadian",1,4,7,1,"College/Trades","English",3,"25-34","Alberta"
"11684","R_3m4uDVJ2St3ryii","Canadian",1,6,9,1,"Bachelors","French",3,"35-44","Quebec"
"11685","R_31Y037n3Tk0tpiz","Scottish",1,5,7,1,"College/Trades","English",2,"55-64","Ontario"
"11686","R_6SCmI4pESo6srRv","Indian",0,2,11,2,"Postgrad","English",2,"18-24","Ontario"
"11687","R_24LRvJ9Kvwvvw53","English",1,4,9,1,"Bachelors","English",1,"65-74","New Brunswick"
"11688","R_3O8mUVjeKBgw2es","Canadian",1,5,9,1,"Bachelors","English",1,"55-64","Quebec"
"11689","R_Q5GFofilVcQ1o2d","Irish",1,4,10,1,"Postgrad","English",5,"65-74","Prince Edward Island"
"11690","R_82CBEMJXHULrhw5","Canadian",0,4,7,1,"College/Trades","English",2,"45-54","Newfoundland and Labrador"
"11691","R_2wgWjVzbns6zcwK","Canadian",0,2,4,1,"No degree/ diploma","English",2,"55-64","Ontario"
"11692","R_3IZbPMKe8pOSlVn","Canadian",0,3,4,1,"No degree/ diploma","French",4,"35-44","Quebec"
"11693","R_3gXCCMOOpAbfsof","Canadian",1,5,7,1,"College/Trades","English",2,"55-64","Maintoba"
"11694","R_RkMiM57ZhoteKv7","English",1,4,6,1,"College/Trades","English",3,"35-44","Ontario"
"11695","R_veKGSJlMkSCkEnL","English",0,2,9,1,"Bachelors","English",3,"45-54","Alberta"
"11696","R_yr2DGvtCOMaf32N","Canadian",1,3,9,1,"Bachelors","English",3,"45-54","Ontario"
"11697","R_2CKhycKvr5vkNJx","English",0,3,2,1,"No degree/ diploma","English",3,"25-34","Ontario"
"11698","R_1MLj3uVsOR2rGRl","Canadian",0,9,5,1,"High school","English",2,"45-54","British Columbia"
"11699","R_1M40btcywVMUGpv","English",0,2,7,1,"College/Trades","English",5,"65-74","British Columbia"
"11700","R_7TxT8GzREDg2Ih3","English",0,2,6,1,"College/Trades","English",1,"25-34","Quebec"
"11701","R_3khcKUHWTtjUEKt","Canadian",1,3,9,1,"Bachelors","English_and_French",2,"25-34","New Brunswick"
"11702","R_1g5agVbOU4LJ1Nj","English",1,4,9,1,"Bachelors","English_and_French",5,"25-34","New Brunswick"
"11703","R_1CBIRP9WSzanXfc","English",1,4,7,1,"College/Trades","English",1,"35-44","Ontario"
"11704","R_2zOuN2FXqsoLj9b","Canadian",0,3,5,1,"High school","English",3,"55-64","British Columbia"
"11705","R_2Qn8pQ1AunpKAFq","Canadian",1,7,4,1,"No degree/ diploma","English_and_French",5,"18-24","Ontario"
"11706","R_bvgEAYLHP5sFx3b","Italian",0,4,9,1,"Bachelors","English",2,"25-34","Ontario"
"11707","R_2veoyJLf9b0Q4m2","Canadian",1,8,10,1,"Postgrad","English",3,"35-44","Newfoundland and Labrador"
"11708","R_3kuBd6GbvM7jKoj","Canadian",1,4,9,2,"Bachelors","English",1,"25-34","Ontario"
"11709","R_zcWuSYlSWUoSZpf","Chinese",1,7,9,2,"Bachelors","English",1,"55-64","Ontario"
"11710","R_1N9rlInZD7APDDg","English",0,4,5,1,"High school","English",2,"18-24","Ontario"
"11711","R_2tbVi043sq4llxd","Canadian",1,3,4,1,"No degree/ diploma","French",2,"25-34","Quebec"
"11712","R_PHTreK7sNEC2iat","French",1,6,9,1,"Bachelors","English_and_French",1,"55-64","New Brunswick"
"11713","R_1Ci2Db3b2eA1dId","Canadian",1,7,7,1,"College/Trades","French",3,"18-24","Quebec"
"11714","R_vIGqJDF2Hh6aOop","Canadian",0,2,9,1,"Bachelors","French",3,"18-24","Quebec"
"11715","R_24bVPzDM3PKZP7T","Canadian",1,2,11,1,"Postgrad","English_and_French",4,"75+","Quebec"
"11716","R_2v8OSZGdDyK9yT7","Canadian",1,4,9,1,"Bachelors","English",2,"25-34","Saskatchewan"
"11717","R_32VNBjvJoOXtTa8","Canadian",1,2,6,1,"College/Trades","English",1,"65-74","Ontario"
"11718","R_1GQb78ysDrfV4vt","Canadian",1,4,9,1,"Bachelors","English",3,"25-34","Ontario"
"11719","R_27BQl8viSKrxmcz","Canadian",0,2,5,1,"High school","English",2,"45-54","Ontario"
"11720","R_2P05fakBvcEHWpe","Canadian",1,3,6,1,"College/Trades","French",1,"45-54","Quebec"
"11721","R_tDP9p8JQt3Pkd7b","English",1,5,7,1,"College/Trades","English",2,"55-64","Nova Scoita"
"11722","R_1mQOH0Gn6cJyOXv","Canadian",1,3,8,1,"Bachelors","Neither",1,"65-74","British Columbia"
"11723","R_ZqHN3tDuPoEBYOZ","Canadian",1,3,5,1,"High school","English",1,"55-64","Maintoba"
"11724","R_AodZvxzsXhPBB4J","English",1,3,9,1,"Bachelors","English",2,"55-64","Alberta"
"11725","R_31QytTlnO73FR8w","German",1,6,7,1,"College/Trades","English",1,"45-54","Saskatchewan"
"11726","R_2dSBUwLrZDTVrAv","English",1,3,6,1,"College/Trades","English_and_French",3,"25-34","New Brunswick"
"11727","R_enxt0DFF28zRhzr","Irish",1,7,9,1,"Bachelors","English",1,"35-44","Ontario"
"11728","R_2YeOxrx5kNiDhuZ","First Nations",0,2,6,1,"College/Trades","English",2,"25-34","Saskatchewan"
"11729","R_rihFquk1Z80TOmZ","English",1,4,7,2,"College/Trades","English",3,"45-54","Alberta"
"11730","R_qC00FaUQglWv757","Canadian",0,2,8,1,"Bachelors","English",2,"65-74","Ontario"
"11731","R_1mQ60XW6LrfQdqn","Scottish",1,9,8,1,"Bachelors","English",5,"65-74","New Brunswick"
"11732","R_1QoUbI36hDYeuAl","Canadian",1,4,8,1,"Bachelors","French",3,"45-54","British Columbia"
"11733","R_3oHmThKKxxTV6CH","French",1,4,9,1,"Bachelors","French",5,"55-64","New Brunswick"
"11734","R_3kgKQ5zymqQINJ1","French",1,4,7,1,"College/Trades","French",1,"45-54","Quebec"
"11735","R_t0eX84cWHYiylEd","Canadian",1,6,5,1,"High school","English",2,"55-64","Ontario"
"11736","R_2OT7gjSBWiDARPP","Canadian",1,6,5,1,"High school","French",1,"65-74","Quebec"
"11737","R_2QYaZfXsez8YAHX","French",1,9,8,1,"Bachelors","French",4,"65-74","Quebec"
"11738","R_qx7obPTQJjVCBTX","Canadian",0,8,1,1,"No degree/ diploma","English",2,"75+","Newfoundland and Labrador"
"11739","R_3hsUwWZs4Kv0QoZ","Indian",1,7,10,2,"Postgrad","English",2,"55-64","Ontario"
"11740","R_shcvmCdAdqTeFEd","Canadian",0,9,9,2,"Bachelors","Neither",2,"45-54","Ontario"
"11741","R_22X48E10XXCpI5e","Italian",1,7,6,1,"College/Trades","English",2,"55-64","Ontario"
"11742","R_2thWL2qpOjTdziz","English",0,6,10,2,"Postgrad","English",1,"25-34","Ontario"
"11743","R_2E3NS21owHARHEm","English",0,4,8,1,"Bachelors","English",2,"45-54","New Brunswick"
"11744","R_3CSYgvNMqad6VQl","English",1,5,7,1,"College/Trades","English",1,"35-44","Alberta"
"11745","R_ZJobWowLLR0Kgc9","English",1,6,10,1,"Postgrad","English",1,"55-64","Newfoundland and Labrador"
"11746","R_O0Ek7fD6i4AE8pP","Canadian",1,3,5,1,"High school","French",1,"65-74","Quebec"
"11747","R_01TXfPvmgIrHoK5","English",1,6,9,1,"Bachelors","English_and_French",1,"25-34","Ontario"
"11748","R_AFo0WdZ8xO2rJyF","Canadian",0,3,6,1,"College/Trades","English",2,"65-74","Nova Scoita"
"11749","R_1opeHPdYbZxQca2","Canadian",0,3,7,1,"College/Trades","English",2,"25-34","Ontario"
"11750","R_wUioGsTMvinCRIB","French",1,5,9,2,"Bachelors","French",2,"65-74","Quebec"
"11751","R_1f7RaHIynunLzmk","Canadian",1,4,10,2,"Postgrad","English",1,"75+","British Columbia"
"11752","R_ZmodthWxqub9Ys1","Indian",1,3,9,1,"Bachelors","Neither",5,"35-44","Quebec"
"11753","R_3fHso7qtwwlq5mh","Canadian",0,3,8,1,"Bachelors","Neither",2,"25-34","Ontario"
"11754","R_1qfZSuDFkWVUpeB","Scottish",1,4,7,1,"College/Trades","English",3,"65-74","Saskatchewan"
"11755","R_1BVgzGWYAngBjAh","Canadian",0,3,6,1,"College/Trades","English",1,"25-34","British Columbia"
"11756","R_1NkzsxFjaJazULC","Scottish",0,3,8,1,"Bachelors","English_and_French",3,"55-64","Quebec"
"11757","R_RWDtzupW3AVHZVD","Canadian",1,2,7,1,"College/Trades","French",2,"55-64","Quebec"
"11758","R_3gLRAzlbhiFTA4c","Canadian",0,2,4,1,"No degree/ diploma","French",1,"35-44","Quebec"
"11759","R_2c5YYY1VUwocM9s","Canadian",0,2,5,2,"High school","English",6,"18-24","Ontario"
"11760","R_1C2rIGNDPNvPeaH","Canadian",1,3,6,1,"College/Trades","French",1,"55-64","Quebec"
"11761","R_1oe99huYnLX28Ps","Canadian",1,2,6,1,"College/Trades","French",1,"65-74","Quebec"
"11762","R_1Lhg8xuGts0aRPt","Chinese",1,3,7,1,"College/Trades","English",1,"25-34","Ontario"
"11763","R_1gpdGghFei7PEan","Canadian",1,3,5,2,"High school","English",2,"45-54","Ontario"
"11764","R_0iW2s3IvRJM6a1b","Canadian",1,6,9,1,"Bachelors","English",3,"35-44","Ontario"
"11765","R_12LtFUZwl6dSn49","Canadian",0,4,9,1,"Bachelors","English_and_French",2,"25-34","Quebec"
"11766","R_9RdQpIrxpQ3cwIF","English",1,3,5,1,"High school","English",2,"35-44","Newfoundland and Labrador"
"11767","R_1jq5peLu480geL4","Canadian",1,5,8,1,"Bachelors","English",5,"18-24","British Columbia"
"11768","R_1Pcko5QAGJVmtpL","Irish",1,7,9,1,"Bachelors","English",1,"18-24","Ontario"
"11769","R_3O2iPAAYVWJCLIX","Italian",1,4,9,1,"Bachelors","English",1,"65-74","Ontario"
"11770","R_1K6Amjv3f9gW90l","Canadian",0,4,7,1,"College/Trades","English",2,"25-34","Alberta"
"11771","R_2TFTcbKPD3dpr2c","English",1,5,9,1,"Bachelors","English",2,"35-44","Ontario"
"11772","R_2tRtDnUozeWRhO9","Canadian",1,5,8,1,"Bachelors","English",1,"35-44","Ontario"
"11773","R_1LOJUaPNnua6Vrz","Scottish",1,3,5,2,"High school","English",1,"55-64","Ontario"
"11774","R_1goPvClhs8CAvg2","Canadian",1,9,9,1,"Bachelors","English",5,"65-74","British Columbia"
"11775","R_3fVOkTHMiS1MrPW","Canadian",0,2,5,2,"High school","Neither",2,"18-24","Ontario"
"11776","R_2q2giTTQtGMMY6p","Canadian",0,2,4,1,"No degree/ diploma","English_and_French",3,"18-24","Quebec"
"11777","R_b8UnjEjCgtDMFih","Canadian",0,5,9,1,"Bachelors","English_and_French",5,"25-34","Nova Scoita"
"11778","R_2zoKcjjxZiDG8Ep","English",1,3,5,2,"High school","Neither",3,"55-64","British Columbia"
"11779","R_307bgO06w5iz0lb","Canadian",0,4,8,2,"Bachelors","English",1,"35-44","British Columbia"
