"","Riding","Sex","Official Language Spoken","n","freq"
"1151","Humber River--Black Creek","Male","English",48065,0.9232616212063
"1152","Humber River--Black Creek","Male","French",355,0.0068190549366116
"1153","Humber River--Black Creek","Male","English_and_French",295,0.00566653860929696
"1154","Humber River--Black Creek","Male","Neither",2840,0.0545524394928928
"1155","Humber River--Black Creek","Male","Language_Minority",505,0.0097003457548982
"1156","Brandon--Souris","Male","English",41405,0.953373244301174
"1157","Brandon--Souris","Male","French",640,0.0147363573566659
"1158","Brandon--Souris","Male","English_and_French",75,0.00172691687773428
"1159","Brandon--Souris","Male","Neither",630,0.014506101772968
"1160","Brandon--Souris","Male","Language_Minority",680,0.0156573796914575
"1161","Charleswood--St. James--Assiniboia--Headingley","Male","English",38335,0.96017532874139
"1162","Charleswood--St. James--Assiniboia--Headingley","Male","French",685,0.0171571696931747
"1163","Charleswood--St. James--Assiniboia--Headingley","Male","English_and_French",75,0.00187852222917971
"1164","Charleswood--St. James--Assiniboia--Headingley","Male","Neither",105,0.0026299311208516
"1165","Charleswood--St. James--Assiniboia--Headingley","Male","Language_Minority",725,0.0181590482154039
"1166","Churchill--Keewatinook Aski","Male","English",43200,0.982376350198977
"1167","Churchill--Keewatinook Aski","Male","French",265,0.00602615122228539
"1168","Churchill--Keewatinook Aski","Male","English_and_French",35,0.000795906765207504
"1169","Churchill--Keewatinook Aski","Male","Neither",195,0.00443433769187038
"1170","Churchill--Keewatinook Aski","Male","Language_Minority",280,0.00636725412166003
"1171","Dauphin--Swan River--Neepawa","Male","English",42400,0.97025171624714
"1172","Dauphin--Swan River--Neepawa","Male","French",570,0.0130434782608696
"1173","Dauphin--Swan River--Neepawa","Male","English_and_French",30,0.00068649885583524
"1174","Dauphin--Swan River--Neepawa","Male","Neither",110,0.00251716247139588
"1175","Dauphin--Swan River--Neepawa","Male","Language_Minority",590,0.0135011441647597
"1176","Elmwood--Transcona","Male","English",43785,0.945476139062837
"1177","Elmwood--Transcona","Male","French",905,0.0195422155042108
"1178","Elmwood--Transcona","Male","English_and_French",165,0.00356294536817102
"1179","Elmwood--Transcona","Male","Neither",465,0.0100410278557547
"1180","Elmwood--Transcona","Male","Language_Minority",990,0.0213776722090261
"1181","Kildonan--St. Paul","Male","English",39340,0.970160295930949
"1182","Kildonan--St. Paul","Male","French",370,0.00912453760789149
"1183","Kildonan--St. Paul","Male","English_and_French",80,0.00197287299630086
"1184","Kildonan--St. Paul","Male","Neither",350,0.00863131935881628
"1185","Kildonan--St. Paul","Male","Language_Minority",410,0.0101109741060419
"1186","Portage--Lisgar","Male","English",45525,0.914156626506024
"1187","Portage--Lisgar","Male","French",1685,0.0338353413654618
"1188","Portage--Lisgar","Male","English_and_French",55,0.00110441767068273
"1189","Portage--Lisgar","Male","Neither",825,0.016566265060241
"1190","Portage--Lisgar","Male","Language_Minority",1710,0.0343373493975904
"1191","Provencher","Male","English",45135,0.825665416628556
"1192","Provencher","Male","French",4440,0.0812219884752584
"1193","Provencher","Male","English_and_French",95,0.00173785786152017
"1194","Provencher","Male","Neither",505,0.00923808652702826
"1195","Provencher","Male","Language_Minority",4490,0.0821366505076374
"1196","Saint Boniface--Saint Vital","Male","English",37595,0.786095138525876
"1197","Saint Boniface--Saint Vital","Male","French",4695,0.098170412963931
"1198","Saint Boniface--Saint Vital","Male","English_and_French",295,0.00616832200731835
"1199","Saint Boniface--Saint Vital","Male","Neither",395,0.00825927861996864
"1200","Saint Boniface--Saint Vital","Male","Language_Minority",4845,0.101306847882906
"1201","Selkirk--Interlake--Eastman","Male","English",45390,0.956283577372801
"1202","Selkirk--Interlake--Eastman","Male","French",950,0.0200147477088381
"1203","Selkirk--Interlake--Eastman","Male","English_and_French",30,0.000632044664489624
"1204","Selkirk--Interlake--Eastman","Male","Neither",130,0.00273886021278837
"1205","Selkirk--Interlake--Eastman","Male","Language_Minority",965,0.0203307700410829
"1206","Winnipeg Centre","Male","English",40120,0.934653465346535
"1207","Winnipeg Centre","Male","French",750,0.017472335468841
"1208","Winnipeg Centre","Male","English_and_French",220,0.00512521840419336
"1209","Winnipeg Centre","Male","Neither",970,0.0225975538730344
"1210","Winnipeg Centre","Male","Language_Minority",865,0.0201514269073966
"1211","Winnipeg North","Male","English",45490,0.961327134404057
"1212","Winnipeg North","Male","French",280,0.00591715976331361
"1213","Winnipeg North","Male","English_and_French",165,0.00348689771766695
"1214","Winnipeg North","Male","Neither",1020,0.0215553677092139
"1215","Winnipeg North","Male","Language_Minority",365,0.0077134404057481
"1216","Winnipeg South","Male","English",46025,0.901567091087169
"1217","Winnipeg South","Male","French",1820,0.0356513222331048
"1218","Winnipeg South","Male","English_and_French",295,0.00577864838393732
"1219","Winnipeg South","Male","Neither",940,0.0184133202742409
"1220","Winnipeg South","Male","Language_Minority",1970,0.0385896180215475
"1221","Winnipeg South Centre","Male","English",42735,0.951252086811352
"1222","Winnipeg South Centre","Male","French",815,0.018141346688926
"1223","Winnipeg South Centre","Male","English_and_French",140,0.00311630495269894
"1224","Winnipeg South Centre","Male","Neither",345,0.00767946577629382
"1225","Winnipeg South Centre","Male","Language_Minority",890,0.019810795770729
"1226","Battlefords--Lloydminster","Male","English",35950,0.980231765507839
"1227","Battlefords--Lloydminster","Male","French",305,0.00831629175187457
"1228","Battlefords--Lloydminster","Male","English_and_French",20,0.0005453306066803
"1229","Battlefords--Lloydminster","Male","Neither",90,0.00245398773006135
"1230","Battlefords--Lloydminster","Male","Language_Minority",310,0.00845262440354465
"1231","Cypress Hills--Grasslands","Male","English",33115,0.958465991316932
"1232","Cypress Hills--Grasslands","Male","French",640,0.0185238784370478
"1233","Cypress Hills--Grasslands","Male","English_and_French",30,0.000868306801736614
"1234","Cypress Hills--Grasslands","Male","Neither",115,0.00332850940665702
"1235","Cypress Hills--Grasslands","Male","Language_Minority",650,0.0188133140376266
"1236","Desnethé--Missinippi--Churchill River","Male","English",34885,0.978266965787998
"1237","Desnethé--Missinippi--Churchill River","Male","French",305,0.0085530005608525
"1238","Desnethé--Missinippi--Churchill River","Male","English_and_French",15,0.000420639371845205
"1239","Desnethé--Missinippi--Churchill River","Male","Neither",145,0.00406618059450365
"1240","Desnethé--Missinippi--Churchill River","Male","Language_Minority",310,0.0086932136848009
"1241","Carlton Trail--Eagle Creek","Male","English",39820,0.971812080536913
"1242","Carlton Trail--Eagle Creek","Male","French",505,0.0123245881635143
"1243","Carlton Trail--Eagle Creek","Male","English_and_French",25,0.00061012812690665
"1244","Carlton Trail--Eagle Creek","Male","Neither",105,0.00256253813300793
"1245","Carlton Trail--Eagle Creek","Male","Language_Minority",520,0.0126906650396583
"1246","Moose Jaw--Lake Centre--Lanigan","Male","English",39010,0.968951813214108
"1247","Moose Jaw--Lake Centre--Lanigan","Male","French",540,0.0134128166915052
"1248","Moose Jaw--Lake Centre--Lanigan","Male","English_and_French",40,0.000993541977148535
"1249","Moose Jaw--Lake Centre--Lanigan","Male","Neither",115,0.00285643318430204
"1250","Moose Jaw--Lake Centre--Lanigan","Male","Language_Minority",555,0.0137853949329359
"1251","Prince Albert","Male","English",36845,0.946442332391472
"1252","Prince Albert","Male","French",955,0.0245312098638582
"1253","Prince Albert","Male","English_and_French",35,0.000899049576162343
"1254","Prince Albert","Male","Neither",125,0.00321089134343694
"1255","Prince Albert","Male","Language_Minority",970,0.0249165168250706
"1256","Regina--Lewvan","Male","English",43900,0.967706381571696
"1257","Regina--Lewvan","Male","French",470,0.0103604100077152
"1258","Regina--Lewvan","Male","English_and_French",115,0.00253499393805797
"1259","Regina--Lewvan","Male","Neither",355,0.00782541606965722
"1260","Regina--Lewvan","Male","Language_Minority",525,0.0115727984128734
"1261","Regina--Qu'Appelle","Male","English",37035,0.97808002112769
"1262","Regina--Qu'Appelle","Male","French",280,0.00739469166776707
"1263","Regina--Qu'Appelle","Male","English_and_French",50,0.0013204806549584
"1264","Regina--Qu'Appelle","Male","Neither",195,0.00514987455433778
"1265","Regina--Qu'Appelle","Male","Language_Minority",305,0.00805493199524627
"1266","Regina--Wascana","Male","English",39865,0.956568686262747
"1267","Regina--Wascana","Male","French",515,0.0123575284943011
"1268","Regina--Wascana","Male","English_and_French",125,0.002999400119976
"1269","Regina--Wascana","Male","Neither",590,0.0141571685662867
"1270","Regina--Wascana","Male","Language_Minority",580,0.0139172165566887
"1271","Saskatoon--Grasswood","Male","English",38485,0.958649894133765
"1272","Saskatoon--Grasswood","Male","French",505,0.0125793996761739
"1273","Saskatoon--Grasswood","Male","English_and_French",140,0.003487358326068
"1274","Saskatoon--Grasswood","Male","Neither",445,0.0110848175364304
"1275","Saskatoon--Grasswood","Male","Language_Minority",570,0.0141985303275626
"1276","Saskatoon--University","Male","English",39215,0.956463414634146
"1277","Saskatoon--University","Male","French",550,0.0134146341463415
"1278","Saskatoon--University","Male","English_and_French",140,0.00341463414634146
"1279","Saskatoon--University","Male","Neither",475,0.0115853658536585
"1280","Saskatoon--University","Male","Language_Minority",620,0.0151219512195122
"1281","Saskatoon West","Male","English",39625,0.962355798421372
"1282","Saskatoon West","Male","French",380,0.00922890103217972
"1283","Saskatoon West","Male","English_and_French",135,0.00327868852459016
"1284","Saskatoon West","Male","Neither",595,0.0144505160898604
"1285","Saskatoon West","Male","Language_Minority",440,0.0106860959319976
"1286","Souris--Moose Mountain","Male","English",35710,0.974351978171896
"1287","Souris--Moose Mountain","Male","French",430,0.0117326057298772
"1288","Souris--Moose Mountain","Male","English_and_French",15,0.000409276944065484
"1289","Souris--Moose Mountain","Male","Neither",60,0.00163710777626194
"1290","Souris--Moose Mountain","Male","Language_Minority",435,0.011869031377899
"1291","Yorkton--Melville","Male","English",34695,0.984115728265494
"1292","Yorkton--Melville","Male","French",225,0.00638207346475677
"1293","Yorkton--Melville","Male","English_and_French",20,0.000567295419089491
"1294","Yorkton--Melville","Male","Neither",80,0.00226918167635796
"1295","Yorkton--Melville","Male","Language_Minority",235,0.00666572117430152
"1296","Banff--Airdrie","Male","English",66045,0.944984976391472
"1297","Banff--Airdrie","Male","French",1685,0.0241093146372872
"1298","Banff--Airdrie","Male","English_and_French",175,0.00250393475461439
"1299","Banff--Airdrie","Male","Neither",215,0.00307626269852626
"1300","Banff--Airdrie","Male","Language_Minority",1770,0.0253255115180999
"1301","Battle River--Crowfoot","Male","English",53515,0.975660893345488
"1302","Battle River--Crowfoot","Male","French",565,0.0103008204193254
"1303","Battle River--Crowfoot","Male","English_and_French",20,0.000364630811303555
"1304","Battle River--Crowfoot","Male","Neither",170,0.00309936189608022
"1305","Battle River--Crowfoot","Male","Language_Minority",580,0.0105742935278031
"1306","Bow River","Male","English",56310,0.965452207458208
"1307","Bow River","Male","French",520,0.00891555936562366
"1308","Bow River","Male","English_and_French",110,0.00188598371195885
"1309","Bow River","Male","Neither",810,0.0138876982426061
"1310","Bow River","Male","Language_Minority",575,0.00985855122160309
"1311","Calgary Centre","Male","English",56225,0.933504897891416
"1312","Calgary Centre","Male","French",1320,0.0219159887099452
"1313","Calgary Centre","Male","English_and_French",450,0.00747135978748132
"1314","Calgary Centre","Male","Neither",690,0.0114560850074714
"1315","Calgary Centre","Male","Language_Minority",1545,0.0256516686036859
"1316","Calgary Confederation","Male","English",57725,0.946544232188243
"1317","Calgary Confederation","Male","French",1080,0.0177092727719931
"1318","Calgary Confederation","Male","English_and_French",315,0.00516520455849799
"1319","Calgary Confederation","Male","Neither",625,0.0102484217430516
"1320","Calgary Confederation","Male","Language_Minority",1240,0.0203328687382143
"1321","Calgary Forest Lawn","Male","English",53785,0.924776478679505
"1322","Calgary Forest Lawn","Male","French",950,0.016334250343879
"1323","Calgary Forest Lawn","Male","English_and_French",375,0.00644773039889959
"1324","Calgary Forest Lawn","Male","Neither",1915,0.0329264099037139
"1325","Calgary Forest Lawn","Male","Language_Minority",1135,0.0195151306740028
"1326","Calgary Heritage","Male","English",53160,0.953457089050309
"1327","Calgary Heritage","Male","French",765,0.0137207425343019
"1328","Calgary Heritage","Male","English_and_French",335,0.0060084297372433
"1329","Calgary Heritage","Male","Neither",560,0.0100439422473321
"1330","Calgary Heritage","Male","Language_Minority",935,0.0167697964308134
