"cps19_ResponseId","language"
"R_2zLXlm9gOBhH6Ts","Neither"
"R_2EhQC1OND8m5CfW","English"
"R_3oYibvd4isGvXY2","English"
"R_2COqfBGb8p3dGMp","English"
"R_wU9tilDrWxaF7NL","English"
"R_31bE53HHgtbIBxG","English"
"R_3IRiXXaPIdxr5iq","English"
"R_3HCFlc84002EDIY","English"
"R_VJa66OIruUBUOJz","French"
"R_1dvhg33Hv22SnD9","English"
"R_2Cv2k2dfq7PNNF7","English"
"R_3nxyv6gOCeVbX6N","English_and_French"
"R_3QWO94aJEq8cGZD","English"
"R_pFzFa0TFC5laRK9","English"
"R_3j6z0uMOZKcUlET","English"
"R_SV7MkrvSgP9PoTn","English"
"R_3eyth1JQHcGUdpn","English"
"R_24krvl8dlzsB8AJ","English"
"R_yluxbrOZhlCmFJ7","English"
"R_xzqdVefBQSLZPjP","English"
"R_sp9N2U8nPozJOzn","English"
"R_3qPheDhvCiTuN1L","English"
"R_3pfn5aDv4U6X7jK","French"
"R_2BajthQE6dRbDDU","French"
"R_3KJj44PXoLqKGe8","English"
"R_1q7AACs7BB1WFbC","English"
"R_1ziBehUooERijhT","English"
"R_ZBQ3xT73Qr22Vq1","English"
"R_3HnXB8yh9tvpnDo","English"
"R_2CPaXQ1dA2fOAim","English"
"R_1gvb3TpaZxeOfTw","English"
"R_YbpFz4glskUCpMd","English"
"R_2TUf7nOzjKc2lNM","English"
"R_2Vyi40u23zPushp","English"
"R_wLbpyJlo5Wx77ih","English_and_French"
"R_5uRhz6p1UyzV3I5","English"
"R_1NCzgsA61ECNrOz","French"
"R_bDivf5wIUIFEXDP","French"
"R_eETj2FvvXdYGj4d","English"
"R_1hEzdLz9JBeHLTS","English"
"R_31sDHhxdRbpHDmi","French"
"R_1kFSure9JE3IQ2F","English"
"R_2pSiHShGvjKy9mr","French"
"R_1dpkvvk3KgwKcwX","English"
"R_2Qg0Ug1RiWfUCmN","English"
"R_3sgCHrbo1PNyDcd","French"
"R_rk90E6hS43g4fzH","English"
"R_2qqpwudorJbXJvO","English"
"R_21vmwF39Zdc8Qeo","French"
"R_2OVyikGDJxqsKGc","English"
"R_3e8kcaNiHIEgHoM","English"
"R_1i3VfmlvG7D9kJR","Neither"
"R_T6qDGjUgcKHOtLH","French"
"R_33pros4FgbAGWxw","English_and_French"
"R_sps0qqa9n6f9bW1","English_and_French"
"R_3e3rsFdt5y1AxLr","French"
"R_3K0uwrdaLpBDQfT","English"
"R_31bATTtTRcRA7rF","Neither"
"R_3LZ9m4eGahLiZt1","English_and_French"
"R_3kq9csNcruR3gCE","English"
"R_ypPLUDQJ8skDM6B","English"
"R_2uPRYq52icP9FMI","English"
"R_3HnckSo7fDB2E3A","English"
"R_299N6ckbErzEKK9","English"
"R_3iJrQIhI6NbDLxF","English"
"R_vJ5jqNgwpqJA7n3","English"
"R_1N5fZjc7uz7lVUF","English"
"R_2vc8wVwupLaomTz","English"
"R_yCM6AEmFAux64rD","English"
"R_416xvXq6tmz1MVH","English"
"R_1LbTpLqXbzyJ4qW","French"
"R_3Pna6ly7HYeJvz9","English"
"R_qDwZphfyYEaLmk9","English"
"R_3jYRH57rcKfTTc7","English"
"R_1ey0HvLjXckK2ci","English_and_French"
"R_pM2nzQvzfC5mlwJ","English"
"R_Xty8XG6ZlLL6J8t","English"
"R_bq4MZrxbK8fuQHD","English"
"R_3qJxneKTyvUTfNI","French"
"R_3MyZ4bF42FSoAlS","English_and_French"
"R_YRCIfPOE0sKlC4p","English"
"R_3lsHiRMy3g8tgl5","English"
"R_20TITlVPZD7DXKU","English_and_French"
"R_1LSBvxQqJj9Tqud","English"
"R_TiU3GEtpV5qRxQJ","English"
"R_1dy915jUujI1BPL","French"
"R_V4HmEqZWbGzEJtT","Neither"
"R_3G6TdVEsUZuPpLr","French"
"R_4G8oRrzhc1gVNgB","English"
"R_eG11eHc9F0kieA1","English"
"R_3EaG791jZ2HNj3t","English"
"R_2R4BP56X54xW5mt","English_and_French"
"R_z6FjHzlcLuAgvSh","English"
"R_1dMom8M8TnZvgWX","English_and_French"
"R_2zptiBkTiFRaHyR","English"
"R_21cauzWWUNjMb7j","Neither"
"R_2VC2MZncU9didLC","English"
"R_XhvFyWy68Ry9Pyx","English"
"R_1QMAoaUf5XvkACK","English"
"R_1QADMYobf9HgnMJ","English"
"R_25ycCecl75XafkP","English"
"R_1l3pryW06Ve1nQr","English"
"R_24OXR5vtsN2RDHv","English_and_French"
"R_2pYOSsjg9kN1Z5Q","English"
"R_1CrxJsLCQUTKM1f","Neither"
"R_1oaSHimoRRH9XZO","French"
"R_3HpF7phmP7ZPgR9","English"
"R_3HnVYc1Ow2NzZaD","French"
"R_CZC6bOoDXTzYrKx","English"
"R_1I5yO8VXYlQgDcI","English"
"R_2zhTtAtpcgxzlpz","English_and_French"
"R_1lmgLx2VYbn5qo2","English"
"R_1k1A0VuGbYAYVRU","English"
"R_2Bkxv9WIw94ryes","English"
"R_1f7dk8J25DFhvqf","French"
"R_RxYBF9PgEVWmhSV","French"
"R_3qdkljZOpVgCmVo","French"
"R_3qysCBzulTA0bcU","English"
"R_2PhFHvxl7g1gXUB","English"
"R_3nOiaUxT5lpcN0a","English"
"R_r2syDSWWHNPdZ8l","English_and_French"
"R_24Cwt3adf2f4k2e","English"
"R_3PZdQxA69j0QddW","English"
"R_b3IcMnCjwfCgkY9","English"
"R_DdDmWyHqMMna8pj","English"
"R_W9fD9O7POdbvd4t","Neither"
"R_tYgQ5VvEHHcRbMt","English_and_French"
"R_1NyL9zbrC1zdGqe","French"
"R_2bI6K32vdBskTu0","English"
"R_3GqQaewwe2sPo0R","English"
"R_2yrP7rUza5jLmLa","English"
"R_2ElPggGeEeui5rG","English"
"R_3nd8EBc2iPlwiAp","English"
"R_3iyACfGtALApQ10","English_and_French"
"R_22oaUmuFM3jSpKn","English"
"R_bCKkFrGH87uvcM9","English"
"R_2PioJjVpuFf91bO","English"
"R_3dQwUvdaaloOP9a","English"
"R_5mREuldesfTy4MN","English_and_French"
"R_cGgcZocNqCd2fO9","English_and_French"
"R_1GNckugaIwy2jJC","English"
"R_3Oe0VSCf8Ss1teg","English"
"R_Qg1MWzmkJcECJYl","English"
"R_3FakzQbOBl0PAAh","English_and_French"
"R_bI0zgw4v4AU7Gmt","English"
"R_UF84CiJB5Yilwlj","English"
"R_2yjci86YhTrq0El","English"
"R_2V7TcaK5evixpid","English"
"R_2feOB3ijL3NW71M","French"
"R_3EL6FfJgAmH07J3","French"
"R_3r0PPBsfr04Yo31","English"
"R_1mDe12XVRLr9dGI","English"
"R_2OZnr1wxBHkZ9HX","English_and_French"
"R_8JvthtoHOWrMykh","French"
"R_20OnOr91T7uSZHE","English"
"R_3RpWrlDXPj58d7m","French"
"R_1DIteFaSZqEVYLk","English"
"R_1HhEwTcoxtF6VBr","English"
"R_3PucvRQhzvbr0Sc","English"
"R_pTaM3KlsjtgciXf","English"
"R_0e2jWHYWYjNlsVr","French"
"R_3CBefqMb0DVfapU","English_and_French"
"R_1N9BE75Mw9p2Q8n","English"
"R_3rGTnNAm5y5RUww","English_and_French"
"R_2To4wjhGJc5IuvO","English"
"R_3R4t737AtDQL4BO","French"
"R_1LpTOC6Fob4w5M2","Neither"
"R_124h7LjsUMFUqbY","English"
"R_cwOs22ulm1guDAt","English"
"R_3R1lfqClNnQ7Y3o","Neither"
"R_3iwC2Dc7QXTpTod","English"
"R_2t39nbdbOQ2iGoq","English"
"R_3FRU2wI6xJLfFoe","English"
"R_2X56it53IicDD7N","English"
"R_XMsLRZoQvlipE1b","Neither"
"R_2rGfMPFvPSsMcsA","French"
"R_xtLnLEp5dKBWOxr","English"
"R_3hxM9cNaVoxavjF","English"
"R_2Tpg0mCvt96xSEi","French"
"R_2ZR0wOlffYafVx1","English"
"R_26nV3Ju2FEVFQbZ","English"
"R_1NEalTBypxtRTVY","English"
"R_20YUQnzehIU4N0O","English"
"R_2sc1prIy0exDE3U","English"
"R_1Q47ctRQgoiU9po","French"
"R_1GHOMInn78wqMHg","English"
"R_01hJBgFwuFGakmd","French"
"R_3rY6rwopuCEr1MD","English"
"R_cYZiC7W0gX8AEQF","English"
"R_xf1G5OwStolqA4p","English"
"R_3EtDSjFXu4BTNsn","English"
"R_1r6y7xioELUBplQ","English"
"R_11aSCGTHpkvJS0Q","French"
"R_2WYxyZ7YpFWRK2J","English"
"R_1jZAwKTyDwkYZDR","English"
"R_2PuRUF6znJaYkMN","English"
"R_3R43XlsKECUxUl5","English"
"R_1jwBcV0A4deBSHU","English"
"R_2e9z0fGLhONFDvj","Neither"
"R_29bqvDo55jxHTHY","English"
"R_24i5Wb1bZlULJq6","Neither"
"R_25Zr4CbSr1lodqb","French"
"R_25KiPCYXm2HOLZM","English"
"R_2uBuDjGbEay3awE","English"
"R_3rYchv1RgdSiYJc","Neither"
"R_3M6vVR1nqzyUFQb","English"
"R_3fcMzV2KjT8yUXo","English_and_French"
"R_3jfa7LEXk2krLPu","English"
"R_1Ka28yb5rFMEzBD","French"
"R_1Cg4mmtinV0V9zs","English"
"R_UydVBBCUA0rYfKN","Neither"
"R_3EFJ1JvCAYf80yd","French"
"R_1DMwfF0E05NuAXv","English"
"R_3I3lCf44rYi8YYr","English"
"R_3rTAd2lwbCg05UU","English"
"R_RUApveQZG4sBEUp","English"
"R_2B5O9OzMK3da6hm","English"
"R_0P65CTNDV9MrSYV","English"
"R_12otyZM9Ukc17yT","English"
"R_4Z2slksvDWZ0JIR","English"
"R_3snXiJKlSBz5S3j","English"
"R_USZh1NpZoMP8Z8d","English"
"R_26bixIUQz9rzsn5","English"
"R_rchXbmw7p7labKN","English"
"R_2Esjw7U9Ywk2nl4","Neither"
"R_yw36PqwzUTAv8T7","English_and_French"
"R_sTBf58mV8uuWBwZ","English"
"R_1OP6Dia1EPYGc97","English"
"R_3j6D9sgxPfbFF3W","English"
"R_BFB7kpRNCBLnmyR","English"
"R_3nucb9yxrsEDlSO","English_and_French"
"R_a3EdTCehXIIcpAB","English"
"R_2uxmA4WNcvoHDsY","French"
"R_ZreQuuaIz1K2G5j","English"
"R_9sPP1TW8dxMIN3z","Neither"
"R_2dmTwM2s2OVjR0q","English_and_French"
"R_2DTV8CzpVnPQ0JP","English"
"R_1ltTP88hM4gNULG","English"
"R_1Qgy9xTrIu8lf0V","English"
"R_wMOd07e3vxfKz0R","English"
"R_rdS07QAIlHeExyx","English"
"R_2XoCOzlN3LQDkx5","English_and_French"
"R_2YQdIbpXV0KmxLT","English_and_French"
"R_1IhEyQEn2dFfn3J","English"
"R_2QXIahGz9k3OPOk","English"
"R_2fj4e80Fl4YiwqZ","English"
"R_1HcyyXIbRqFolWQ","English"
"R_3HBvTg41D7AnFGA","French"
"R_3GjniD7Tnfh1Tf6","English"
"R_1jkbpJKOS7Eavpn","English"
"R_1OoExb9tmmiXsZK","French"
"R_2WwiSdwupUjlCOu","English"
"R_124rbhc8oVDb2Ij","English"
"R_3HnRSgPYESLocSw","English"
"R_3M0hHqMBxUhPFCD","English"
"R_31AH8iINLhFS7Mw","English_and_French"
"R_3NCAuVMj7Uwyc60","French"
"R_1hB92yHYvTIslgp","English"
"R_OJRluHZzYdq63oR","English"
"R_12eYjCtRfRxJjlW","English"
"R_3qpP6YlzYUzuUu8","English"
"R_2QoElUxZxBSfNzy","English_and_French"
"R_1HboJQYez5uMKAd","English"
"R_2zhGI167rlNpFQz","English"
"R_0cwt1UYmZ8ZpS5b","English"
"R_1rqwsfAgegCK345","English"
"R_3RkFeT1pruGM7gn","English_and_French"
"R_2aEKYR6XPCTqVPQ","English"
"R_3M429ENIfhlxn5f","French"
"R_2DOeo2eTumLWCbh","English"
"R_BM1c46kHJjgrfeV","English"
"R_b7p5XjtR0sErLNv","English"
"R_2wFbKhoQW1DXItC","English"
"R_211GfkUWyPB7RVa","English_and_French"
"R_1IaO9oI6UTvMQIL","English"
"R_1oc31jsG6HYGoDf","English_and_French"
"R_SYRgPydBMzOUhYl","English"
"R_3Jk8yBv637t9CyB","English"
"R_1myjdikSUv7XGGD","Neither"
"R_AGs1bZZN0vfktZT","English_and_French"
"R_10odRXFlEyGHGQJ","French"
"R_2B9U4WXiJKZqI3r","Neither"
"R_2VfkIspQQj7R2Bz","Neither"
"R_OCePjY6VadFHXbP","English"
"R_26aUUjkNKCFwVS3","English_and_French"
"R_2Cw7M4w1klsC3xE","English"
"R_0SxBZ5nN1aA3LB7","English"
"R_1qWMI7JBAhbFyAT","English"
"R_1F3WBuXoHMoIrLd","French"
"R_2yrtdZs0Cuni4fT","English_and_French"
"R_3ElCRPFqDM8SzCg","English_and_French"
"R_CjlKA4610YgjbAl","Neither"
"R_21bTLaUFLPXDgBk","English"
"R_3G7bhumNY7eTORb","English_and_French"
"R_9zUYATuFFX1R7ix","English"
"R_1n8fgMOAelNR2Ae","English"
"R_279BCAhYX9VyMDv","English"
"R_3LdyJJRbw30m3VT","English"
"R_3Jkf1eTxn4WRvcz","English"
"R_2zpAC46NAwxybUs","English"
"R_3HFhUdKK4hqE8Y4","English"
"R_23gEQbnRwy9T1aH","English"
"R_3LejyoEye52ZZ5T","English"
"R_2froKpHDT1XEJui","English"
"R_0e8MbQBBtYVbJtL","English"
"R_3npGNm7ebqN01l0","French"
"R_2qvBQVqX2Ps4448","English"
"R_28AqqmUCDIhfzRC","English"
"R_Utq8kwhmtcityN3","English"
"R_2dKBbwBIVgusMxw","English"
"R_6YGeLl0c9CpGgmd","English"
"R_vJsxtK5Auk9hdtv","French"
"R_268PtPjTDg2i2Jm","French"
"R_3dMxYBnqviNyrJi","Neither"
"R_31AZLM9qWRn2EKG","English"
"R_3ensxoRgDfAqygQ","English"
"R_byAW2yf5j3DiPZf","English"
"R_9t25V8sbKBh2Qhj","English"
"R_3ksTwWe0nbNQFfW","French"
"R_24HSToZ4jln2kJu","English"
"R_pEE21LGrm1AThQt","English"
"R_OeyFBzQvubL1rTr","English"
"R_BD2T6jHstHoRjP3","French"
"R_3F4N3WIIea5GJ09","Neither"
"R_2gkBNF3ED1Le7BL","French"
"R_28zwZ8wo1zFBjK3","French"
"R_1gHkr1sGCPWpD5P","English_and_French"
"R_217CDXk3yBxcSAz","English_and_French"
"R_27vX0WGnLCHzNMT","English"
"R_2eOIbr5N0a93dwU","English"
"R_diiB3BUUqcAmnmx","English"
"R_3qqXkd3cXaDfhFh","English"
"R_1170ZnHTGqstItH","English"
"R_26kVxZ5gROONnNz","English"
"R_1IMk1XUaMwntKQt","Neither"
"R_UK1J9q1hQqbQraV","English"
"R_1zDm1USEdu6vIZ3","English"
"R_2xOW6ctfRiGdKex","English"
"R_3nOSAYtQdW510LW","English"
"R_1PSM3IxxpChppxh","English"
"R_0ks3vGYm63WPGU1","English"
"R_dnEjHXmfhLovabD","English"
"R_A6DDc5LjedZSBON","English_and_French"
"R_C3SWsrW1PjjpuUh","English_and_French"
"R_W3bC3onWJWZVzAl","English"
"R_1gFoYwf8xYLku7K","French"
"R_2PyTRIrorsH6WKg","French"
"R_3n77k6R5zWs0BaR","English"
"R_1MTeQtVKIixvzWp","French"
"R_3HzbNkFI95KQWas","English"
"R_117IDIjSJgfgE4F","English"
"R_2cbFpPlSjSZN1MW","English"
"R_1cS6K9V7S2BBq5R","French"
"R_5vEq3lTx044OAh3","English"
"R_3MFqkyEM7rqJTP6","French"
"R_1rxJgR6Pko5LQ46","English"
"R_1GtuBeJ7WjxrYiZ","English"
"R_721Zy51h52vwxTr","English"
"R_Wdls8oMUfGa8vBf","English"
"R_1kRNuakd7WV6a0H","English_and_French"
"R_9v42Y0o8yYXk2dz","French"
"R_0xqUv8qsrvtaj73","English"
"R_2q3LUvrZ71mlCcF","French"
"R_3NJpLEbnsr2ut8f","English"
"R_2rinegzaWCkECOS","English"
"R_3F2N0yNcrl9NLpb","English"
"R_73BUOxN56dKWX05","English"
"R_poZXF61cBtgm8X7","English"
"R_293Mcjurd8H98O4","English"
"R_2xFAnBhSk3GhLz7","English"
"R_2VfHFCc48QLOy1K","French"
"R_3GjlNJKGa3yUwFE","English"
"R_3R1Ovp9NZ40THEO","French"
"R_3EN2NFLGYL50y6l","English"
"R_Qj5g0fEZ8pddDoJ","English"
"R_3wwOC9Qu2e5P2Vj","English"
"R_1pFCm9Nz3h3OqzO","French"
"R_2v9enpB2jzujYIo","English"
"R_2tcfUqhBm2r1wk3","English"
"R_11Z3R8K6JaO8IIo","English_and_French"
"R_1EaqiFynQCU9nw2","French"
"R_3MQkZ2mf3XZGK2v","English"
"R_2VmRDCBtmhcbhDV","English"
"R_1OlBGuz7dv8mdXp","English"
"R_2wczSWxOTCeg0Eu","English"
"R_1ozIrX64PTNPAwz","English"
"R_3PyOeNzFIgnPi8q","English_and_French"
"R_2z5ygr0xAUHFcBg","French"
"R_oZGDzl4zmTnG9B7","English"
"R_2ASBDfUsA3tnNmB","English_and_French"
"R_3qBVOOQ7NT1M3qJ","English"
"R_1isNP6wqYDDPwMm","English"
"R_2WIpE7WTlSSGrQH","English"
"R_1d5jbq5z3TP9h2C","English"
"R_2PvPMwk57tgc86N","French"
"R_sBhiUNoXiihJMKl","English"
"R_W8lSCFEDstscUSJ","English"
"R_2CWiyn4X5DCbQx5","English"
"R_233LJAFHnx1XVoX","English"
"R_1hNpDEC4fmualDa","English"
"R_3JmHpJv8aFGzNku","English_and_French"
"R_e2jAeu5ZOlCTW1P","French"
"R_1dceHg9BnXNJBzJ","Neither"
"R_wMrmv9h78dhUPi9","English"
"R_BVW16zbttWIYhIl","English"
"R_2Qlz22FUs85woeP","English"
"R_1mkCjWgJvs3auEJ","English"
"R_2xPftkUdDn4J0xO","English_and_French"
"R_3Huf2W5DDKa6Sfv","English"
"R_1Ej0Utn2Q5ina4l","English"
"R_1ovFbWTjRMrSIBQ","English_and_French"
"R_3eh5I9GjvGPRkGP","English"
"R_NX9gsAdMma1ETLj","English_and_French"
"R_3rNvYxGlODniI3U","French"
"R_1C3G5KF5joUghsR","English"
"R_3Hp5NK6vNerNZ1v","French"
"R_1JXyiA05jjHBpif","English_and_French"
"R_03v614AOfhbLyVP","English"
"R_2wpm0DJx6znDmeT","French"
"R_2cu3qZ1NP6pCWRt","Neither"
"R_3PBqTty01dPCxwx","French"
"R_XAEyM5xiakfT9ND","English"
"R_RxeNElJiSSvFxD3","English"
"R_1Nm0V4c56x3KT7y","English"
"R_3Dpixd7EalNs67P","English"
"R_XLMIYtvQfoZ487v","English"
"R_2VRcDEMDqsuhmgm","English"
"R_2frJjfsTAbOYqwq","English"
"R_1EiiIaePjDDj35E","French"
"R_23ddzQ6yGCDrJjt","English"
"R_sNFMcqZfh05ywEN","English_and_French"
"R_2af7TtfMomphqXA","English"
"R_33lDJVOo4o68doa","English_and_French"
"R_1k1yqi5torj1aww","English"
"R_1gFV3AOM5zcYzBT","English"
"R_Oxsz3Y8pAaGQYhj","English"
"R_1P1xiKhQRrMdx6y","English"
"R_3s0SoJWCqa2hC29","French"
"R_1Mtrdi00M0Kvux3","French"
"R_wZbRjrwdXlpNVbH","French"
"R_3PzrWGbnYMCN0se","English"
"R_sXB7695L4VVb0w9","English"
"R_1kZTPVz85Ht2kct","French"
"R_1HkN15eTQ0XWRm1","English"
"R_UDVXsnQXGs6LiMh","English_and_French"
"R_sZsSZFfxb6PXTYB","English_and_French"
"R_3JEPp3pdTI41aKs","French"
"R_9zQR03b2oEruFoJ","French"
"R_2zkJNX3giyUwuKB","English"
"R_1Ca8M9OR1wEcsbQ","English"
"R_3haW9fT1G2SaZNh","English"
"R_3KqJz0ySF1MitKf","English_and_French"
"R_1DJ4uU1burMdKbN","English"
"R_2SIzt5FKflvuvaL","French"
"R_2VO7F91801Zmsso","English"
"R_2XoCMM172oLeU0p","French"
"R_1C77evYlaR9MT0c","English"
"R_3EoSdZKu266O40z","English"
"R_20UIIDzrcSw5GJ0","English"
"R_3fQ7XoZCVMTvSkW","English"
"R_yyJNIiHNP2yfbY5","English_and_French"
"R_2rZuDakflyRVOrn","English"
"R_2tmPz7d9aEP2DFh","English"
"R_2fBW0Hmc0Bx5vEK","English"
"R_2BaJqAmSmwHfSX2","English"
"R_2dgzubR4SoTrsZq","English"
"R_VW3BlSYZqqFOWYN","French"
"R_DuCPffn4FPAHw0p","English_and_French"
"R_2Uik7uVfG6qoKQy","English"
"R_4GtTsFy3nc0UgO5","English"
"R_3Ge2zBk3IC1oAf5","French"
"R_urZVs97OwJLURoJ","Neither"
"R_1FM7m32a5s3d1fW","English"
"R_2tszMEiqZ0KEHjh","English"
"R_2s6CwcqOuj9JwfM","English"
"R_3qgJqS1TwfNr5Mm","English"
"R_3LaIIRfWh9RL6AR","English_and_French"
"R_32Sl9eT5c6TeT2e","English"
"R_2BbwgCOcw7aGNpC","English_and_French"
"R_cuVZH0K0DC7rytX","English"
"R_1M6D8XLGu13J4cU","French"
"R_1n9DtDp77vJvblM","English"
"R_svv9rzETMIibC01","English"
"R_2BkP5iqTitFnnDo","English"
"R_20SuzU7JyUydq8u","English_and_French"
"R_0UvxaxsTgdR7p4d","English"
"R_2AXs4c87XEm6hg6","French"
"R_TitgtQzuaPcOmnD","English"
"R_2CK4rYTSOm9vY3k","English"
"R_1IFdmf1LWX1RcfY","English"
"R_2VsjFpO2qaJn7qI","English"
"R_8AI3kj3bot99DHP","Neither"
"R_3e9dbJAZyX6ebQB","English"
"R_3nOswtm0Utor9jL","English"
"R_1OjdzqYX01004ZH","English"
"R_1QyhVNtQ4DrbX24","English"
"R_Xqb2o2RUa34Nfu9","French"
"R_D6trHWrBCiKMHYd","Neither"
"R_1mUwXmziiFQfMQ9","English"
"R_3mdABVYN02AC5Fe","French"
"R_22tWqg2GYh5cUKg","English"
"R_1DqnRxLEvC6mP7h","English"
"R_3ipZVMeDHKpkeV3","English"
"R_3RfRnujFMPDuvy8","English"
"R_W7BaeFubUylL4Ot","English"
"R_3Kw7u1WKMTMK4bM","English"
"R_1dtr9NwLYL2j4ti","English"
"R_3jeLXTz8ZovV2FY","French"
"R_1IL5IPk7F7DW6QM","English"
"R_1BY0mTGrDWDB4Am","French"
"R_1EhtLkq1kFUJEIA","English_and_French"
"R_3O7znJbX07kamLD","English"
"R_Di76ogB5Ehn93UZ","English_and_French"
"R_1o5AYg2Kr0dNaJ8","English"
"R_1Lpd2SqBvqs186s","English"
"R_1lv4Y9qMQ6ka8Sl","French"
"R_2tEk3P7LB8Dscog","English_and_French"
"R_uy89p8jyEVmPXEt","English_and_French"
"R_2YJq1t9GXPtFdBR","Neither"
"R_2S8I6Zo3WKJfSGD","English"
"R_2uEwZ8ATfAR5arN","English_and_French"
"R_aaDHHlt34qdBpgR","English"
"R_9Fa5vXScgsaADEl","English"
"R_12kY5g5A2Wf2hCr","English"
"R_3Dw0eamQY6nMz6N","English"
"R_20S4MqbRreHF2Jm","French"
"R_cI2enrQpoWy2XK1","French"
"R_2U31CL8IWktHSlr","Neither"
"R_31YKEM9F7VosXgT","English"
"R_Xn4ahF8haE0yZmF","French"
"R_11iIyFNUCa9L6La","English"
"R_3EyU6l2hi57f5dV","French"
"R_25FyYQlzwWozltR","French"
"R_2rUXez7A48DSqnG","English"
"R_1MY6iae89NzbUC1","English"
"R_3lDrbPAmQQCY6Tn","French"
"R_3KvwSMt9CVWs6mi","English"
"R_3IblKETlKCbV5ka","English"
"R_Cm3WI1drENmeXtv","English"
"R_3kEWjigS5grYXPP","English_and_French"
"R_1DGpyfLH4ViFbfo","French"
"R_3qe7sT26P1vFvE5","English"
"R_2uyyA9uElcS7i4E","English"
"R_3h5CZHmbtgXxAJv","French"
"R_a2UqDBGcCgj0xtD","French"
"R_2wzNZsavb2TGbLl","English"
"R_1M70CBH6yWioFtu","English"
"R_2Beuatu5jj1xap8","Neither"
"R_NUW1RbADRnPkwCZ","English"
"R_3pbxqyHsKeahVdr","English"
"R_2fKjsohEfHWn1Y8","English"
"R_6sZKmPog88eaKBz","English"
"R_2WSXQqZzLdExHdz","English_and_French"
"R_2wv1kCcLVJ0rhd1","English_and_French"
"R_33xVdpGt7kX47cB","French"
"R_3J2RJUa6mtP3BzV","French"
"R_2uExbbUKpvC3QkV","English"
"R_2tmPQabhklVMiLx","English_and_French"
"R_ptQp5ebq4lUPED7","English"
"R_1KrnNkaoQeUsPI4","English_and_French"
"R_2arTvchEIfBvn7J","English"
"R_3Gwfoh1D01SPads","Neither"
"R_2wThitcWR7VyuG5","French"
"R_3syvvV77E5loWLG","English"
"R_1NDkqoJhT3NCujH","English"
"R_2rrcHrqRdypMJdE","Neither"
"R_b2hkTdJmgkqnv21","French"
"R_1Ns5nIl9jSCeF7L","French"
"R_1ibqvI5pkqFfaSD","English"
"R_1H78Su9ZQLQcQSB","English_and_French"
"R_YVvBh0bJAud8qzL","French"
"R_VVbuMjO6FJsKrND","English_and_French"
"R_2zj6AqaIr0vyJ9g","English"
"R_2XcwKG17v1w3rdx","English"
"R_32OV0oAjqw867Bv","English"
"R_2dEXCehf7xvG7mE","French"
"R_1r0nUYTJYJQV1W9","English"
"R_e3ZlGVNDLViylwt","English"
"R_yyC5hbZGzHQOgxj","French"
"R_3PNuWdVVWzZ7fSH","French"
"R_u3NSLxH8e7nbUIx","English"
"R_2qr3lfqBksy3yo8","English"
"R_10PFc0o4wJ7Lmb6","English_and_French"
"R_R3nBzG0ZRftUOnn","English"
"R_1FFcxaRGNiu4xC1","English_and_French"
"R_31HiLWMs3DoBiqo","English_and_French"
"R_3COtnDTKPCKQv2E","English"
"R_3LXzvXlUS1QHTi1","English_and_French"
"R_1LGR5RrNNXeCJmv","English"
"R_1GxJvLiJE1Nd5IE","English_and_French"
"R_3m2HoOOnDA1qmta","English"
"R_1daUltxdAJroI7u","French"
"R_2cd4XuiWa9eFHKs","English"
"R_2xyPDQHaYAPYwLO","English_and_French"
"R_6FEieabR8NdnuCZ","English"
"R_3PNMk6kMztlOKzR","English"
"R_24l76GqPkJaw1F7","English_and_French"
"R_1gbVFUHO2ZdkPJP","English"
"R_bE15VkKin5FWCEV","English"
"R_3Ooz2Q1i1Zilsqo","Neither"
"R_C4d42coXQ8wiReV","English"
"R_1jZg1wZ5yncOzMK","English_and_French"
"R_1dn11MYe1ty7E4D","English"
"R_23gaPuYEcRhV3bH","French"
"R_1kOjYsFuP67zTM0","English"
"R_2fGOsSCNGx3U0Ul","English"
"R_3dYtZUXbVuG0v5L","Neither"
"R_UaQiOm1syFLWEtX","English"
"R_31oyFJBy7fjxIDC","English_and_French"
"R_12JQV6veRNsTRug","French"
"R_2aLJmOWYO2UAMfI","English"
"R_2c2dPHYZL3KPfqI","English_and_French"
"R_YccITMAMzHkeFeF","English"
"R_1oCskuHfZjKmZng","English"
"R_xfU0CiEPM58ak49","English"
"R_2tgJ4NAXafcK3Df","English"
"R_3vH79wzrfA7mXRv","English"
"R_QbsntOfnx0faVJT","English"
"R_Xoib7XJe66dHwvD","English"
"R_3egVnhtHkk9wy52","English"
"R_30ozWhCfsxs8M02","English"
"R_2rYhStcn2tZvoMo","English_and_French"
"R_1LdjvrYdY0gLoVG","English"
"R_3fWfNIB0nJKCZyu","English"
"R_79ubWV0FeEL3cT7","English"
"R_3j8nh0Cf4mA5yQC","English"
"R_xsUqGWzOcau4cff","English"
"R_1GKsvwSJUCnt3Hm","English"
"R_aaPpzE960mv4rbX","English"
"R_eLGdBmZ4hCMTfdT","English"
"R_qD5Nr8LxI0YptXH","English"
"R_3M0EyGiiMuopxy3","English"
"R_2S15ikGFKzbqr74","English"
"R_3k4CLlcrxYz6jvV","English"
"R_30oepEZgab6O0sb","English"
"R_22Aqavq1jBD0XMU","English"
"R_bBFdg7AkdYrKbpD","French"
"R_1rIeBs1vYJp3bYP","English"
"R_33CPTMVpmJg0JT2","English_and_French"
