,cps19_ResponseId,cps19_province,cps19_age
29954,R_2B9BgYdrz8jvE8C,24,20
29955,R_3MPAb0687zF7qLV,25,79
29956,R_1l6NePX4GE9OsmJ,24,44
29957,R_2pR9VQ7SsNvnZsg,22,59
29958,R_2xDdO3tLpBZWKui,22,33
29959,R_6szMltw7IIfuUqR,18,64
29960,R_WCYyWLmxQ3R0U4p,15,61
29961,R_1jZfVu31M6BnMN7,22,62
29962,R_YYMVSNgkigeBsfn,22,36
29963,R_3dDFqujlIMJXXRK,24,49
29964,R_3n8hRBWucJFxGl4,24,44
29965,R_2vczNSaPdXBDamh,22,66
29966,R_2TvBb5c5ujcCP4G,22,76
29967,R_3QFMMYfs5EpYmpH,15,29
29968,R_11Y3MOnzmKqg0fA,14,60
29969,R_3L4M1Y9uHrASzdW,24,70
29970,R_2eX5pGlDSz9g022,22,70
29971,R_3CVhXENUFPyDa78,15,56
29972,R_3O9vxY7Gce6tDui,22,55
29973,R_riDdPr7PuvTpl5f,14,47
29974,R_sXPfvr5UJimIKYx,14,59
29975,R_1jD1sZJ2R2UyPxC,24,72
29976,R_2djcgihmIJbom6i,22,40
29977,R_2bIcBIRTIpiAw2c,20,79
29978,R_2rSfbwectRj8uCA,22,58
29979,R_2a6rAJ0hGpyEbXH,15,25
29980,R_3nNRQuWpTf7Scue,24,56
29981,R_3iVhgngL5swwC6k,22,18
29982,R_306liLR00KT6DX2,22,73
29983,R_1Kf0c3YiQKA9vJ8,23,59
29984,R_sHcOCEgKRE2QF8d,22,62
29985,R_2EH1BdHPKWwehWr,24,42
29986,R_3fZha9VdFyAHtYB,22,34
29987,R_1jPcZa7NByB4xYV,14,59
29988,R_3dGnwNpmp4HI0ws,24,63
29989,R_1rGokwWTxd5emUB,24,47
29990,R_3ho8j9bPmHpAaWR,14,23
29991,R_12x0FFXfdnY4w05,22,45
29992,R_sYFeSWvPl9BrbO1,22,33
29993,R_2Y9YGZbCz3BiDxq,15,52
29994,R_vdbwRvQnnxFfoEp,20,37
29995,R_AiE8qdyTBqpx6lH,22,25
29996,R_e8uP4HcrH77M7sJ,22,55
29997,R_2QnYhsYEIgTNLPV,18,32
29998,R_2A0zlYGuXOsu1vD,14,58
29999,R_1Q4oSbbqLsfTgtm,14,63
30000,R_1hW6JCDFZxOD3K3,14,22
30001,R_eFMWdV8JdCRFSet,22,61
30002,R_bQHRU0P0WsueS4x,24,52
30003,R_2Eg7V9cbcEafqgS,22,43
30004,R_1OOdCYrTyAv6iyw,22,35
30005,R_2tamCykKlBmAu3c,22,69
30006,R_BrbqVt7entQ9P69,24,63
30007,R_2cqPh9dyeddzCKR,14,99
30008,R_u2r0id2HG9iPgQx,22,34
30009,R_24IuKHURRamp3wO,22,39
30010,R_2xCMmvQCukVIdAH,15,29
30011,R_2fezLoAynxrhB7o,22,58
30012,R_NVFGgnDDvCTcfPX,22,56
30013,R_3hGhUUODNFE1aTV,24,77
30014,R_2vhRZMlD5oCpcMf,20,35
30015,R_3EYeGuyJXXHsRpV,22,44
30016,R_1pA8XLVsFSfYgPK,14,33
30017,R_3je1igQphmW94n3,24,65
30018,R_sutWlaeT8MZ8wIF,22,72
30019,R_2SrCfiCemGU5l8g,22,72
30020,R_bJayhCNXGwoHYlP,14,37
30021,R_1DCoNhhjCwD3YKt,22,30
30022,R_2yrqjcYuR67x2ZC,24,44
30023,R_1F4Xlyw7iVkRXiI,22,63
30024,R_vSMPegTxetgf1qF,15,41
30025,R_2pYu0KpyxmsXuj7,17,55
30026,R_1Lk5evlccNk6Kw9,25,31
30027,R_3iDMKSgjI7ujR9j,24,70
30028,R_3Jr2Li887tCF9PK,24,51
30029,R_oYIDuhkpbCKQK7T,15,82
30030,R_2uCo9qJh0bFxc4J,22,25
30031,R_yOOBbFzn6lDVDfr,22,73
30032,R_2YEYPTzTP2M50Tl,24,30
30033,R_2Ez7jEhlrpFpK4P,22,37
30034,R_zS75GZCzLX6YfYZ,22,76
30035,R_2Sc6iDCVFfAETVN,22,36
30036,R_2uOOmEQsbRhJ0pT,14,35
30037,R_2ttJiGx40kw6jsl,24,65
30038,R_31ilfi5Qk9UlesI,15,33
30039,R_1ffqHzadvCGHBLC,18,56
30040,R_2zu2qUbcXXAsxmP,24,34
30041,R_2CjKSMgMf5ag2Z8,24,44
30042,R_3sh6mid8TKJJvaN,22,59
30043,R_e52VHnYJVSG2PND,16,25
30044,R_zcA5gPBDeMOuRi1,15,58
30045,R_2WwFONXvu5iuu8l,22,23
30046,R_1Fx1VQmZuerp4L0,22,75
30047,R_1OVS6OqwZs5surS,15,40
30048,R_qRz0e6RwSN9bPFf,14,41
30049,R_OuKogn3x3cByFbj,15,32
30050,R_1qWHMSgnJriC5RK,14,53
30051,R_3PU0jTmUmIHz0bu,22,61
30052,R_73tB1yBqmWiUaDD,14,30
30053,R_u1uCVFAhHe7tIM9,24,70
30054,R_6zHVzpO42lbXDxf,24,63
30055,R_3qETe2Yq5sZybqC,22,37
30056,R_3EKWB7e176RROo3,22,65
30057,R_1DXTGBtBLSrM7Jh,15,62
30058,R_3dLm9jgyAyqSjLY,22,30
30059,R_33kHOb6IwIISM2N,20,61
30060,R_2WMw4147yZwfXxz,20,36
30061,R_28ODStaG0TRhBOa,22,72
30062,R_3KT17KQE2Fz8hfy,16,46
30063,R_1Qg3c6VdFb2KnFn,15,32
30064,R_2cvi65d0iAGBrs7,22,59
30065,R_21He7136m3VyIRW,25,18
30066,R_2sSInR7yeXsBTm4,22,69
30067,R_1jrJSxR686KpRzB,22,75
30068,R_1BPLzzaycq8trL0,24,22
30069,R_3m8Z8E57ccBZVbE,22,70
30070,R_ZJmwNBsCpKSIl2h,24,62
30071,R_3Dnm4fxbzCSPCXS,24,29
30072,R_1QuN8k4XcHETE3L,24,58
30073,R_26bznp4Ni6nXWZJ,24,30
30074,R_3hDYUDjgsBNKUVS,22,60
30075,R_dj7bZyDkZkhROqB,24,60
30076,R_3qD5dt0v5yIXkZs,15,66
30077,R_1M3UGqn8ezbucF7,22,47
30078,R_UxQpR8c6fKQs1RD,22,66
30079,R_2ScsIBSzyLQQG8p,22,25
30080,R_1ifWFi8jPjZW9u8,17,28
30081,R_UKLT0ZhuntOnWAV,22,24
30082,R_1P6o3RF7wiiEx7i,22,76
30083,R_3PCezJDVNgYjtv6,22,28
30084,R_1rxelLp0hBuXO6O,17,68
30085,R_3EQBID5HSqVKmlz,22,36
30086,R_3oY2yJrjTjDyHco,15,49
30087,R_C9yxa140uUG7ilr,15,57
30088,R_eDOHIjL0DsupiMx,14,36
30089,R_3qX24fIQgZMAAyy,22,40
30090,R_1gwGBIhkJmw7r9z,22,34
30091,R_3HRJt9KLvCV5zEY,14,62
30092,R_3CUUBUOW8fj6V0P,22,27
30093,R_paYl1hWCDCa3I4N,16,69
30094,R_3svGQkbINBsYrAD,22,27
30095,R_24r7FED68AZzk5K,22,21
30096,R_Zq0lfwO01GRigdX,18,91
30097,R_2xJjmsm6iXHHl47,22,26
30098,R_3q8xFjg5MxNFUoR,22,37
30099,R_1luUByxMM5LJ6TD,22,56
30100,R_pnjB4ApbYTBGZIB,22,30
30101,R_3kG8Hw26F3nu2yv,25,30
30102,R_BVb7nvc1u14HSnL,17,84
30103,R_5yuOCOwNEH2CEvL,22,58
30104,R_3F3bxiN8UoyXBeV,18,59
30105,R_31XCsfHB7lM5gLS,20,52
30106,R_us64dUwabujLCxj,22,73
30107,R_3J48GKOyBivj38c,20,63
30108,R_25SeFhv29Gmktn5,24,67
30109,R_1DJgQxZcWsZEG4n,15,36
30110,R_1gngowgbPy0KacY,22,73
30111,R_DCcVBMWBpekeIVj,14,41
30112,R_2ah0VnD2aSg3Gds,22,72
30113,R_1GQzrI2j7jimgEo,22,54
30114,R_s8aUp5AiyTgp129,22,28
30115,R_sO83znoDCflcg8x,22,36
30116,R_8p2ZmNpkt4U9vEZ,24,29
30117,R_3oUa0uAzg18nuRj,22,36
30118,R_3prqvDZoUgGhrYa,14,58
30119,R_22LXfxDNsDG6cT8,22,28
30120,R_3OUWaHCoDfVapR7,22,81
30121,R_yVbRdvQv5azURrj,22,99
30122,R_3NzhQzsb1XMwXxm,22,26
30123,R_3DcH1xJdRzDf5Sq,22,47
30124,R_1rjHBi2MJwYVIXd,16,37
30125,R_3QYNfo1UuOk7mME,22,22
30126,R_2zxe3XDYIiRdWfC,22,34
30127,R_3Dwt39JBn3YnP5Q,16,58
30128,R_1DJcxHX0P84YIVB,16,65
30129,R_2Csa2qLZejicROo,17,36
30130,R_1PXhRaz2284llyI,22,40
30131,R_0okcZpz9FhAeFSV,16,71
30132,R_UywiXbPjyhopp1D,22,29
30133,R_269pblFTM09ITYq,14,71
30134,R_2SHT2mvwClrmW77,22,59
30135,R_2CEzT6g2NqEKus8,16,46
30136,R_3POmA1GVJ7xbSuU,24,71
30137,R_1LbTIWDeWzkPAVW,22,60
30138,R_bOsSQDYCsWl0RmF,24,62
30139,R_3JxQvBV6o7sxCqE,16,19
30140,R_1n7sZTwcRCUdnNz,24,59
30141,R_9zuIrvdMfko56YF,25,59
30142,R_OIqZObpd4iDYdGN,20,33
30143,R_XHfvMPeQaCOuitz,22,66
30144,R_7OPswGaa2hm5Yk1,14,19
30145,R_1Eh4qcx1aIspKHg,20,47
30146,R_WeCkTpI0Hs5HW5b,24,68
30147,R_24dEzjGWu6c46uV,22,54
30148,R_bJH4qzyBkOg3pfP,22,26
30149,R_r1nE6VNRZRsklMJ,22,21
30150,R_2dEoY71GsL3eyIm,22,77
30151,R_3fwpaPFLhmhtogh,25,62
30152,R_z08DRYMc389eeKB,22,55
30153,R_3dX2UjDlMIQcn4Q,22,47
30154,R_2ydfBwYOrOijNhQ,22,70
30155,R_3NVCSfjp6ONLJMn,15,23
30156,R_1Dp6yDIi6To6qGL,15,18
30157,R_3Do08aa2RAtxL4s,24,62
30158,R_bvC1lIwzGqz4REd,24,42
30159,R_2ToTVaqXauxHBKA,22,34
30160,R_2fpLxB8AKbGIPDJ,22,64
30161,R_1r8ITMGCFihzoh3,22,25
30162,R_2di3C3cdY7unyTO,22,56
30163,R_1UrZ4fMIFYDpqLL,22,65
30164,R_2rINfP38mbAAEdw,14,26
30165,R_12FOgIi2PqNDG1X,22,56
30166,R_3HG3XjzhWqElUbl,24,67
30167,R_12cg4AL1v0qAknW,24,54
30168,R_215NYJ68zM3Zq34,22,21
30169,R_9GK3xGgAjythAoV,15,63
30170,R_BsuFZn00sENXqQF,20,49
30171,R_WdL6vTo0yLEwfoR,24,42
30172,R_3FKHbC6DufyNz2A,20,67
30173,R_3MM5E4aXsymIPwN,22,39
30174,R_29n6YZSaWc6HmCv,14,23
30175,R_2BwyboZBcdp7Qo4,15,70
30176,R_bEDDEXv9FJ21GXT,22,38
30177,R_3pr8Xfvae7V7gVo,24,61
30178,R_rqlSlhgU6nV8V6p,22,68
30179,R_7WHYinLKWWGxiCd,14,36
30180,R_5mrdsmuAqXdjreV,22,20
30181,R_wYmrTHCfN5XlZdv,15,36
30182,R_WjrVBZfhgCkWKTD,22,75
30183,R_TnZPDjKS3rs8iKl,15,47
30184,R_3PvJnAKguogU4xT,24,64
30185,R_2flc4FotRfUe1tb,15,35
30186,R_2xQ7wKrw1hcffXU,22,60
30187,R_1eyLwvbGHxPWXYS,22,65
30188,R_2EaQpteJunPV4Iw,16,24
30189,R_3QJCzJ5J9rXVVAp,22,48
30190,R_CdlMQu3FwQTNk0F,14,18
30191,R_qxAjiKQuoAnDkCB,14,77
30192,R_2dRRW46dVGoeaVJ,22,18
30193,R_3IWerCOdrMkoXsd,14,51
30194,R_2abPP552TM5EJhW,22,50
30195,R_W3Aj4CfxwJ68gh3,18,70
30196,R_3EbcJIurk6q2Crf,15,76
30197,R_2390Mj4sZkyVkof,24,69
30198,R_3ejXaZRuapLxypv,24,18
30199,R_2e58TqA81WsQt71,22,55
30200,R_SE4C9VaRAXIc1AB,22,52
30201,R_2ZEcsnJKuwnQcVP,22,63
30202,R_2dLN7sTCSbIJ5HM,22,51
30203,R_vMkjnHEslmnyiWJ,16,56
30204,R_diFuLtEzXnRmWD7,24,28
30205,R_1H2GD85LaDa8j3Z,25,38
30206,R_1QmAJDdUxfBovvE,15,61
30207,R_1gUXhaqKuz9WKvB,22,42
30208,R_1gTMjf4JnoZEA8x,17,53
30209,R_2R4vDfZnGYnr0cK,17,36
30210,R_1OisV7BP8wwhpgR,18,35
30211,R_277oDFAiZ889Flu,14,43
30212,R_3M05WCkQkxsw3HW,15,42
30213,R_1C8EvjKDXIT0Qf0,24,73
30214,R_1IcSnHHHAlyKJ5E,15,74
30215,R_3QEnB9K3h1p8PWc,22,73
30216,R_24xhkfJYz6nxKXU,17,31
30217,R_3dRPqh52idaJakL,22,33
30218,R_1F8TyJAdYUZ5Mg3,24,58
30219,R_ZrGDIiH2XwfUUPT,22,39
30220,R_2TG0SDHYGdnJAA7,24,60
30221,R_22LEWQHw14oHC4X,15,19
30222,R_337PNTsE4Csf7ce,15,31
30223,R_0c70LBiv8BFabFD,22,44
30224,R_2rIvVILDZWKxRsW,22,58
30225,R_2dDTRalBurqfYPR,22,63
30226,R_1n0xKuuhZC2bQU6,15,63
30227,R_5jcS7lu0DVJRayR,15,66
30228,R_245VdnxByJuHnCX,22,38
30229,R_1eY8fqSOVQBPTKq,22,30
30230,R_2fp2L345iKPih16,22,27
30231,R_dnknqazujDRijeh,24,37
30232,R_1hF7ekynKH22zSN,15,67
30233,R_3KAtIzVg2EdgM0z,25,67
30234,R_3t5obnJlkWl5Upb,14,62
30235,R_AgiUPXRyQPSeNgJ,24,31
30236,R_1N2O2H8SUxUicdW,14,57
30237,R_3fBK7o3ddB9NHZF,15,37
30238,R_2Pp69QJC08JdcYv,14,57
30239,R_vwve91cr3K5B8LT,22,53
30240,R_1Io2PBxJA1zGEtf,20,46
30241,R_22oiqeOaRONGF5x,24,61
30242,R_T6irotNIjFF6Rzj,24,31
30243,R_3m1PejGylOrwjrA,22,64
30244,R_28B8acPRphSIvCN,22,57
30245,R_u8nDs0YwR3B3fNL,22,29
30246,R_2zjtqzj2dnuA7m2,22,62
30247,R_1rlGc0wVt6V4BJb,24,51
30248,R_11hkj1wlThOuzKm,22,68
30249,R_2XpvRC6Yo34amLm,24,79
30250,R_urmnySOK4z0vYjL,22,77
30251,R_XHhdIqoFWE7krcZ,22,19
30252,R_3Nw952ObuPCok0z,14,29
30253,R_1j80ByosKK0ER6c,22,60
30254,R_3Hn6DsNuCjDJ9PS,24,54
30255,R_ddsnWHODCrpaZvb,15,32
30256,R_DUjSAfhFNkJ4op3,22,53
30257,R_3Ocs4mjzKAD3iFF,22,40
30258,R_30kH9QPI7IbP3rf,24,25
30259,R_1eIQsQH5gDvZZSA,14,64
30260,R_3QFWjuSzfhYESZG,22,83
30261,R_3pgwPPGuR0dQuyQ,24,76
30262,R_1gA1XgjWdeHLvEW,22,49
30263,R_0OmHI7XCs2przm9,22,51
30264,R_1d4fsrRY4CKq5oQ,18,45
30265,R_3PiDjB3rZe8KEy0,22,50
30266,R_3fUbgcZkY45O7K9,22,71
30267,R_UKOW8YjGN7OMvRf,22,67
30268,R_3jTL3BItt9KzNAW,22,22
30269,R_2zwOT4GtagU4SVN,24,56
30270,R_116Y4MuapYbQeUP,24,24
30271,R_2BzLaDxbrGNtCBu,15,58
30272,R_2ttnlkTGhgz7GpE,20,51
30273,R_yIO8TI3g4b4bpHb,16,43
30274,R_3LbbynA6CG7eXeX,15,71
30275,R_ymBr5iPAM7HlBzH,24,34
30276,R_eF1J2HJiaws4QqB,22,30
30277,R_2s76RyVkbLZFq18,22,52
30278,R_1KviZ7ynoMfayiy,15,73
30279,R_qEIyI4ixToXpVKN,22,64
30280,R_1jJnaIVEHEMrQK8,24,56
30281,R_2YMvirvdU9LMuYk,24,52
30282,R_xbcJ7QQTy4uanwR,22,43
30283,R_3qsOxtkxE1pqzBp,22,19
30284,R_qEi4JidDBwOIBSV,15,22
30285,R_R2ewHb91SgKHiaB,24,64
30286,R_1lfuNB967TAFQOg,22,61
30287,R_AuGUrxYFZaAjeBb,15,67
30288,R_3fC54rf37nRq0yQ,17,61
30289,R_3sj0V8qK2idZzpG,17,45
30290,R_1jNeapVPOsayneJ,22,73
30291,R_3pgymovU2I7N7NY,22,81
30292,R_2SIWCVPvMZDUADF,22,19
30293,R_28V9WcJbKFFIOzm,24,30
30294,R_4O4giPT0z6jUyqt,20,25
30295,R_1FJUELy65b7gI5l,24,38
30296,R_1OPEXeRSqwzayfw,24,71
30297,R_ahCR9lo8PqrqTlf,15,69
30298,R_24jjYIoE5NLOJXs,22,54
30299,R_XThsqfxK6QgyYet,16,99
30300,R_1dyThFgcfUUomkr,24,57
30301,R_2Yol3C7CWHydaMQ,18,62
30302,R_2TRyVAwkGaGqDm5,22,66
30303,R_oYltFRvX74oIEN3,16,52
30304,R_1gC93tnkH1BVs9L,14,58
30305,R_wXAX82x3dOIJPYR,15,48
30306,R_3qxHRG0mHudJSra,24,29
30307,R_1Kk9TzazzRdZoAQ,22,37
30308,R_3I3lCiULz9ii2NB,22,59
30309,R_3G6DdK03NgqDn9h,25,57
30310,R_2ZQEx1CQj1zpeum,24,46
30311,R_12yBtc3briT0Iid,22,37
30312,R_3JDVpisQbv0oRg0,14,28
30313,R_20UsfZFy7GBdSyd,16,76
30314,R_OpdOi3WXCMukvQd,20,54
30315,R_1DViNz6wdKWxjvM,24,47
30316,R_3262nUeQXs5f29H,14,50
30317,R_1JEg5eIPMQHPMB6,14,21
30318,R_1gSLhaz29w77Fkh,20,51
30319,R_3PYQJL1VkpzK2oS,22,65
30320,R_3elgzf9oThgEsoY,24,39
30321,R_1OlwdBpQYp53l7g,14,66
30322,R_4OTdV08dcRDnbLX,16,25
30323,R_b7xv4vIWWJhbla9,22,40
30324,R_3qkyejdv9JU1X3y,24,68
30325,R_27TeTjYI0xoR2gY,24,26
30326,R_3O1iUORdWtK6jrv,14,47
30327,R_3M9gYIDejn9ZYsN,22,53
30328,R_1QgbTEeuweqbqBD,16,64
30329,R_2Pe8ZGBsLMqPDTC,15,29
30330,R_NVeSnT4K1gfP4vT,22,30
30331,R_21AgYz3PE3Bpjxr,15,35
30332,R_V4KycR0jSdNNwgp,15,34
30333,R_OkFKsj4VxKDhDIR,24,78
30334,R_tLMoiSCaiDiuRYR,22,79
30335,R_2CxOLXjV1tNew5s,22,66
30336,R_1o0WKT3Z5ekxlVL,14,30
30337,R_eVgWvyl7idymMAp,14,53
30338,R_cu9dITIOJRFQWNb,24,35
30339,R_XChEe2zMCjygLwB,24,70
30340,R_2s0Fmm5DNv08U5u,24,49
30341,R_xE3d6zq728iOIcV,24,67
30342,R_2ErZ6P90qHDZ112,24,28
30343,R_vB3uk6bsPDVWmqt,25,31
30344,R_3jZjd1FZlVh01uK,22,32
30345,R_3QWpT0J8KyWEYsN,22,55
30346,R_1Qo6hfFHUqEuxX4,24,49
30347,R_1Qa2HqGQbvQtnL7,25,44
30348,R_vP20H8f5N6UdJeN,14,26
30349,R_2EoDabo7LokEJLi,15,60
30350,R_2X560qoQe9IxYWz,25,30
30351,R_x5XNgT2dHW3rL9v,22,72
30352,R_aX0JFTfPRcObFbb,18,63
30353,R_3FQiwcTJNzdgOJa,22,56
30354,R_6PDCXlLBXmvVsdz,22,63
30355,R_2ZHYKHsIZ7vgbvZ,17,51
30356,R_2wHRifCW0shidPk,24,66
30357,R_3HvICGaQl48O3lz,22,37
30358,R_37zrXvhY2b9rjdn,14,71
30359,R_D1MFsEFiikdMqnn,24,64
30360,R_2zGPBuvdUgtYKBW,15,49
30361,R_2CfShhwhvSzAiM9,14,52
30362,R_38enwfOWruM0qFb,14,32
30363,R_2PdTvKNAKE9msAi,22,26
30364,R_1OCwp9rhfxsV0nh,22,77
30365,R_CeiP6qGp9O7BQQN,22,73
30366,R_3Jr5fszBIWC89uR,24,66
30367,R_vOV7wEUpqK38pEt,14,22
30368,R_2D05jv8bXYWDKmZ,17,66
30369,R_2TvgAmWgTCKzgrF,15,53
30370,R_2t52tKqLBPmzMqf,22,39
30371,R_3iPAGcskus8kbF3,14,60
30372,R_3KuN7QlpuRUYjyi,24,26
30373,R_DklVW839hmvZEUF,22,67
30374,R_1q9aRJJ4DupL1EN,22,59
30375,R_bPWFR64JW954pc5,22,56
30376,R_31usLuaD7qxDDsk,15,41
30377,R_6D4zmO2EHQ3Y9Ut,14,73
30378,R_3lVSmhAP6zkv4s3,14,32
30379,R_2uCLGTknHBVJV0U,22,67
30380,R_3ff7QVOGMhQYiRz,15,46
30381,R_1LLseXksTeXhK24,14,66
30382,R_1o6ZE5Va7mWbNMf,14,70
30383,R_1GVM2qIajDoVjls,24,59
30384,R_1GOWPtyp1C6IXD2,22,55
30385,R_2ruxFV059jvo9W3,15,29
30386,R_3iqY89jixSK9TbS,24,35
30387,R_10osSuv3YTGengy,24,35
30388,R_3NKj6HJKzj8qERs,24,39
30389,R_z21DcQHtPn0aUil,22,37
30390,R_3LXSzEh8eAB6y3M,24,46
30391,R_WqHpqc7dZSjSIpz,15,53
30392,R_306pplk9xSmjFiR,24,49
30393,R_24dxJqWvVR9RBSI,22,18
30394,R_3s4bTWqfkXOkIse,15,75
30395,R_zTKf6tvEPV66EwN,22,43
30396,R_ZgEQ08sGzxoIiKR,24,52
30397,R_3ikAmVa5yMS6ygr,22,51
30398,R_12En3p3xp2uBslm,15,47
30399,R_1C7MCbfhbAZSO1v,24,63
30400,R_3D6BfLfd3iw3k92,22,99
30401,R_XTaRc9IEQeH55v3,18,78
30402,R_Ptby8UqAMKvWYNP,24,55
30403,R_eF0m5kAYW20ZuU1,22,44
30404,R_2arxV9wM8Myd8Pu,16,64
30405,R_3snxLiqrSR5VUqz,22,70
30406,R_2wi9AQudjF3sMh2,20,25
30407,R_UGdpKh4AcGnzFYt,16,48
30408,R_1mRyIhZceNuQuw4,22,78
30409,R_2aS6zWTMJeUIPxM,22,57
30410,R_3fuQA8GiY4aPFsO,20,57
30411,R_2TuuGKJchSMrgcs,22,58
30412,R_3j88Vbpa7Ty0nYF,24,62
30413,R_3Jz5NvJ20iAN77y,24,57
30414,R_2OGvjQcXONnxoRA,24,66
30415,R_Rw7Y9uamPnCUTVT,22,51
30416,R_3ke70AbPaHfvv89,17,52
30417,R_3rIIV0kfbGVRbPb,24,74
30418,R_129lisYXU7NZprK,25,75
30419,R_1DvVzHBwuydjOLx,22,61
30420,R_Uurn0ZaDRJqxPMZ,24,63
30421,R_2asltTiBa9eV7Aw,22,31
30422,R_2YXugPskpNTBBlR,16,60
30423,R_1mxsJ5bcEnTJNRP,22,24
30424,R_3h4LVSNybaAJHo8,24,43
30425,R_2dMeC6dOiIHmqb4,16,47
30426,R_27py045bbDWzFTD,22,48
30427,R_1CdOLj0v7mt5X5m,14,50
30428,R_27jSrZ9CWD66djl,15,48
30429,R_1IXjg0aqcEBxY3I,22,74
30430,R_3ESdfXT5ylN8W2m,24,61
30431,R_NXwEKbmWm5sWjWV,22,25
30432,R_1r7kEbpfh8GsH8Y,22,56
30433,R_3kM25WcPNHVgn8o,17,70
30434,R_2dWpFuKbELNaxLi,17,54
30435,R_2S6pFPYANYLT5Za,22,38
30436,R_Dq5LDRAPsa9TfW1,23,54
30437,R_29icCBFqbCuhrXF,24,41
30438,R_2AM7pS9LqBgKMSE,22,66
30439,R_W65EsAyZ3BHMANz,22,77
30440,R_2tDwPTbZSE9i5x4,20,42
30441,R_290sz0bEr5RUD1N,18,47
30442,R_3qpoD8QGqsiwEMF,24,50
30443,R_2coQrUoXOMwkqma,14,67
30444,R_2xQ8U5uoYpKsItJ,17,55
30445,R_1PT0YLPhhEj8uOc,22,60
30446,R_r1tAFGcFxZofWOR,24,62
30447,R_3M5tfdC2Euy1hGc,24,58
30448,R_2wMo3pK9gvEExvf,22,24
30449,R_2tx2899aatiBZxH,22,53
30450,R_sqamD2rk5nV1hOp,25,30
30451,R_2cpvqT6C7npyUR0,22,52
30452,R_5AzLwFJiortMk0x,20,82
30453,R_xEMbXcir26bnW5b,17,68
30454,R_12mdrV8Ara0jzr7,15,50
30455,R_3foP8WHXDkSKW36,22,53
30456,R_1CE1TELG4f6h15C,14,69
30457,R_1Fu3Q30q7ZTMvxw,22,48
30458,R_24GGft8vjtx3dmM,22,56
30459,R_vkKhMNxMBg1TLFv,24,48
30460,R_CgohP6CnEgnN3J7,17,75
30461,R_12Se88mDoTg6wL6,14,20
30462,R_2wmeaHp8XohW9e1,14,47
30463,R_2e23v6opArzUWep,14,39
30464,R_03rKdpfPMt8rBSN,14,34
30465,R_1GJouyBg6qcaQw7,17,66
30466,R_2Xo3ECNJVoTKr2I,22,60
30467,R_3CV7NZPt80MDUlz,14,67
30468,R_2t4J8kmLS6bMGBV,15,40
30469,R_1LMxeAB3VDShE4F,15,39
30470,R_23fLRjUl3w7wKrb,22,51
30471,R_2AEEQrrd9HzGnyt,24,24
30472,R_3inbGjQD6806I6p,14,31
30473,R_3L1KvPKxzav2xyH,22,29
30474,R_1IKNTbJW6OOPz1N,22,35
30475,R_1irootXgJOP3LRh,22,54
30476,R_batb8gpeKOzSIsF,15,41
30477,R_2sXfvQj8rrMefTA,22,29
30478,R_2f3VSKLT1yyVEVq,18,60
30479,R_3qwi3bJKMnEsWLR,22,54
30480,R_4ZW10eerZUOlwrv,22,40
30481,R_2fCIdmkoYgxPhLx,14,37
30482,R_p58ROkQshlzp9WF,17,67
30483,R_cGP2iOD64q7ELYJ,22,72
30484,R_0xgWxOWELymWFb3,14,76
30485,R_2y1s9ltg6VKGuTy,16,71
30486,R_12PURe470PXZmpz,24,48
30487,R_2ysdCkOu5HAGVu5,22,29
30488,R_26rnHMMyypWjxmx,17,59
30489,R_2YeNbkPNDaWKtVE,17,31
30490,R_2AZKSlspOYSCxGp,15,48
30491,R_2OHl62QIbxKRMBs,16,33
30492,R_uvNEfOws0QFdkPf,14,60
30493,R_BAqdo2dLPWYJKGB,24,72
30494,R_2upLg6tyLFq1ajb,14,45
30495,R_3PiSw059LHKxKoV,20,50
30496,R_4I5WtjgpyjZxiUx,14,42
30497,R_24XePwFskE1BDsl,22,60
30498,R_3j7ZSTVEKuBChZb,22,66
30499,R_2CrZId0wsP5oX1v,22,76
30500,R_1FkRJhaL1NcoVic,23,57
30501,R_3OqVMVKb1qmNoWo,14,40
30502,R_PYZ5ViV3fP7y1xv,16,46
30503,R_3HhMdf6MxWNZMtM,15,72
30504,R_pG07LxwQpJsAK5P,24,56
30505,R_2QWH10wH3Lrio38,22,35
30506,R_1CKhyqCK8Mm8Qtw,24,57
30507,R_cIRLJASN3G2nlzH,20,25
30508,R_3Do7nngVzl6nsPJ,22,48
30509,R_2aeldGmsyA7XV8S,24,66
30510,R_2afCPpHVGUBK65p,22,61
30511,R_1P0L0FtkZ1fjeYM,22,63
30512,R_wRUM18QaECGWeNX,22,67
30513,R_3iwNyxXryEaZZEJ,24,70
30514,R_SNrHBGBTj8BHXy1,22,39
30515,R_brYSpQH15nCRWoh,24,39
30516,R_1FQfymMCOtsUB4t,24,67
30517,R_2P0Bs1gUj9XucJI,22,51
30518,R_3Ra9GBfRrtLGGlw,18,56
30519,R_2bQpNoy34bqMevb,24,55
30520,R_2ymA0LHKNHrjZVy,24,45
30521,R_3P4xE2XrlNhF6pB,22,70
30522,R_2aVvb3sstrzETvW,22,34
30523,R_3dS5tYZVC0wjwBD,18,53
30524,R_em9MR3l9gf2cKGt,24,77
30525,R_3G2PAjFoDtgCxzv,24,85
30526,R_3qJVHYrwG5j4lI9,22,57
30527,R_80UM7btJcAH73od,15,53
30528,R_3QPP8qyvLk30ZC6,24,59
30529,R_2b1QyBJyLwS7SzC,16,30
30530,R_12QMJfupFXW97Rx,22,20
