"cps19_ResponseId","cps19_education","cps19_bornin_canada","education"
"R_3fDYTSRmhP1eHeq",9,1,"Bachelors"
"R_73ZeW5qcxuY7Ovf",9,1,"Bachelors"
"R_1NDrELsxeQU1xcK",8,1,"Bachelors"
"R_3P4tkFL6figZCKt",7,1,"College/Trades"
"R_pclptnESame6cfv",5,1,"High school"
"R_vczH8DBstBulPvX",6,1,"College/Trades"
"R_31L9f3QSwJr8XAK",7,1,"College/Trades"
"R_2tsSqRxifPJREfa",7,1,"College/Trades"
"R_3eldL6cztWaOVKP",9,1,"Bachelors"
"R_2BbNiOJZA1fVfbQ",3,1,"No degree/ diploma"
"R_sgLmPJ0ZXqJUs3D",4,1,"No degree/ diploma"
"R_2aS05zSlqWczqkQ",9,1,"Bachelors"
"R_2ykiZdZZ277AJey",5,1,"High school"
"R_1d4ci5XHYivcGF2",9,1,"Bachelors"
"R_9HtMsYfSdcofw4x",6,1,"College/Trades"
"R_DNajsywJPLtT27L",10,1,"Postgrad"
"R_2cvg2n1WloM0a4F",9,1,"Bachelors"
"R_2xErIjImbxHk15I",7,1,"College/Trades"
"R_1QFOGl9VjfpUPML",7,2,"College/Trades"
"R_DGKaSttytGASOxb",9,1,"Bachelors"
"R_2y2yOOcbc6E0Q1a",8,1,"Bachelors"
"R_QhWZTzcl81SRAIh",9,1,"Bachelors"
"R_bvJE8oUoX7NlxYd",5,1,"High school"
"R_22S2ssLx8idAf6Y",9,1,"Bachelors"
"R_1LSAueZMwpOCLPM",4,2,"No degree/ diploma"
"R_1kSVv4q4usYjlFn",4,2,"No degree/ diploma"
"R_3EJUjTLdX4jXwnC",9,2,"Bachelors"
"R_3kcem7KE9Mcawnq",9,1,"Bachelors"
"R_un89i3sHDCPMiwF",5,1,"High school"
"R_2rkdzJiYFhSKnqI",7,1,"College/Trades"
"R_1o836tUUoU1P6Vr",5,2,"High school"
"R_3EA6hAMuRMQ4d7P",9,2,"Bachelors"
"R_2OHWEagVBdfQn4V",9,2,"Bachelors"
"R_1OxAo9JA2duXzs3",6,1,"College/Trades"
"R_3iITg7pmr2bbHp0",6,1,"College/Trades"
"R_3oYLymM5k1CsOrK",8,1,"Bachelors"
"R_3NPVWYXsSxKL8nM",10,1,"Postgrad"
"R_2tDQ4KxgnFkvPtq",5,1,"High school"
"R_1F4YX9dvsCI0B4P",6,1,"College/Trades"
"R_7851PYnI6HMlBKN",10,1,"Postgrad"
"R_2aww7gQNExh9X4a",8,2,"Bachelors"
"R_24tL1bf2uNxslvr",7,1,"College/Trades"
"R_1OxZaiBZ7uo7TWY",10,1,"Postgrad"
"R_3e4Bc8CxQlOXONL",6,1,"College/Trades"
"R_1kLj4HGG6onWDlP",8,1,"Bachelors"
"R_1CmgL0dTqfnmHdh",5,1,"High school"
"R_2rU4OpkOvmzFLdy",5,1,"High school"
"R_3Oia0FDgRUXE9JX",7,1,"College/Trades"
"R_1LCf8rQoEqFLBlN",6,2,"College/Trades"
"R_RVTZTkEEgESgEbT",5,1,"High school"
"R_29t6q9PBUXs534V",10,1,"Postgrad"
"R_2yg3BTw4XYpYJ9a",6,1,"College/Trades"
"R_22slTxxX7f3u1W3",7,2,"College/Trades"
"R_9mhz8pclx0OpvZ7",9,1,"Bachelors"
"R_3JEFBMwWJo1MQT3",7,1,"College/Trades"
"R_5dvsXcBABGntxKN",5,1,"High school"
"R_1IcK13uezn2PFr4",9,1,"Bachelors"
"R_UAOp6qfvc0vjKEx",5,1,"High school"
"R_2v0zdz752P2ZM7L",7,1,"College/Trades"
"R_1n6Ob0V7S7IiiTY",10,1,"Postgrad"
"R_2s4kBgg4J3vwKFQ",9,1,"Bachelors"
"R_22taMhUYejf2vp8",7,1,"College/Trades"
"R_3k54aQBaq2xjmvV",9,1,"Bachelors"
"R_25WqaOgg1OtnqSv",5,1,"High school"
"R_3q81ABjR3JkCudj",6,1,"College/Trades"
"R_26lhwpu0WCJgof4",6,1,"College/Trades"
"R_0NGaDbMOEZn3Ybf",9,2,"Bachelors"
"R_ZDjZZKMRNLJv9v3",9,1,"Bachelors"
"R_1l6pJOtOlmGPx9d",8,1,"Bachelors"
"R_3qPWapBykRxGyuh",8,1,"Bachelors"
"R_2Cv1eITkzLsr5QK",10,2,"Postgrad"
"R_wXA27Ekh7X3kWkN",9,2,"Bachelors"
"R_3dKExnTObtfnsoi",5,1,"High school"
"R_6QHwt5u0E84ksOR",10,1,"Postgrad"
"R_Zy0KVDrzDPmf2aB",7,1,"College/Trades"
"R_3Gf8gxWGhBSvutJ",5,1,"High school"
"R_3G8oVuLxSixoeUR",10,1,"Postgrad"
"R_2eQO4WePJkuxCYM",7,1,"College/Trades"
"R_BM86Gsz6Sp2CBah",7,1,"College/Trades"
"R_2TL8XgnJqAjsDVd",7,1,"College/Trades"
"R_3j3ApWiOHIBprdU",5,1,"High school"
"R_3F2PLjQuBYfVNbH",5,1,"High school"
"R_2D0rtvvtnejnWsY",7,1,"College/Trades"
"R_1NtdiXerTaVMZ4G",9,1,"Bachelors"
"R_2P6GvlayEZSzRy3",9,1,"Bachelors"
"R_1GU2ZiNCLFgVP2v",7,1,"College/Trades"
"R_1cZCcxYhAkeaxSE",7,1,"College/Trades"
"R_22oaVuBbYbfbhf4",9,1,"Bachelors"
"R_3NIgrjCXBn5z9Ft",10,2,"Postgrad"
"R_4MYkUGpGaB8oUIV",9,1,"Bachelors"
"R_eJpDc6s9Cb7cn1n",7,1,"College/Trades"
"R_2WNoaCp2OoabIX1",9,1,"Bachelors"
"R_6EhBQNLZ0EFvPuV",6,2,"College/Trades"
"R_2SCWRxQSRSYXEzw",9,1,"Bachelors"
"R_2QfV6USPbwd2EPQ",8,2,"Bachelors"
"R_2diilGqls6sodrZ",9,1,"Bachelors"
"R_1qeNL1NKI09vjY5",5,1,"High school"
"R_3MM3Gj0pXNqNz5s",10,1,"Postgrad"
"R_RxKXzuoN2qYWLZL",8,1,"Bachelors"
"R_1jrX4INiLipxBdi",9,1,"Bachelors"
"R_0dCFqCZE1p2Jvxf",9,2,"Bachelors"
"R_poQ43iFcOXGPmRb",11,1,"Postgrad"
"R_1BOORqrlBsatCp4",9,1,"Bachelors"
"R_2cjgybWX8doXAnW",5,1,"High school"
"R_1ITp3IjEqaP4rfr",8,1,"Bachelors"
"R_3R3Ao8B9ul4l5FA",5,1,"High school"
"R_3fZayAPAF3gx5Xq",9,1,"Bachelors"
"R_2QYtfYNVKvdewvE",7,1,"College/Trades"
"R_3RsJo0DXddnGNht",7,1,"College/Trades"
"R_3smjsojUPrzm3qo",9,1,"Bachelors"
"R_1hRqGurFYPEy2Vz",7,1,"College/Trades"
"R_TikTO0jpuMnELeh",5,2,"High school"
"R_CjofQHcTuHKIBMd",7,1,"College/Trades"
"R_3iUB7gvi4FydDmX",5,1,"High school"
"R_2VpC9E8iT7u2wuu",9,1,"Bachelors"
"R_325uIiSu9dDjU8o",7,1,"College/Trades"
"R_3e7RtzXIbOLsgOp",5,1,"High school"
"R_2xVtwD01uN08M2p",9,1,"Bachelors"
"R_12QeZ0nHbb2fNIh",5,2,"High school"
"R_2s1j0mLZ23ZOr3E",7,1,"College/Trades"
"R_3Gk0ZWK3AZvIUlQ",10,1,"Postgrad"
"R_OjT3LYVZOqkg2sh",8,1,"Bachelors"
"R_1jk7gmqt0L85BKA",6,1,"College/Trades"
"R_OHekgFAu2EUwLHX",5,1,"High school"
"R_2Uf7jgIIjb98jzZ",9,1,"Bachelors"
"R_2BhOEnFcy7dQTJF",5,1,"High school"
"R_1LZnjKtZRtNPugK",9,1,"Bachelors"
"R_3iQBxxOpTI3Qy6Z",5,1,"High school"
"R_0BWTN2XBlYz61gZ",7,1,"College/Trades"
"R_1GH56YiLIjvgLTl",4,1,"No degree/ diploma"
"R_3rGlapufQtXQpQG",5,1,"High school"
"R_1Hjj4JrshOTnPPL",6,1,"College/Trades"
"R_3G6OMxbckrdiFad",9,1,"Bachelors"
"R_Z8FHTjzJf2MBvkR",3,2,"No degree/ diploma"
"R_3Gj38753GbZxlkD",12,1,NA
"R_3nuesi7yvOIsu8s",7,1,"College/Trades"
"R_2t08V9PtbEWVpvV",10,1,"Postgrad"
"R_YaawP912gBvqcjn",9,1,"Bachelors"
"R_2YaDEqkxLLNgUxe",7,1,"College/Trades"
"R_2z84yWdlQSGRoN7",9,1,"Bachelors"
"R_1FKeefqfNQ0OLwb",9,2,"Bachelors"
"R_2dg0c876eCMsCjB",7,1,"College/Trades"
"R_3PcbqaDgxe7dhWc",7,1,"College/Trades"
"R_qyyf53nDfWZLNy9",10,1,"Postgrad"
"R_W367ikDWMeIuCbf",12,1,NA
"R_1OIu9KbC9ypu4jT",10,2,"Postgrad"
"R_sNF3VRwoML2r7MZ",6,1,"College/Trades"
"R_W8xRurtRI0TmBTX",5,1,"High school"
"R_300isREUoqvXw6F",9,1,"Bachelors"
"R_OqFrJ5msDQger0B",5,1,"High school"
"R_C4uYWHbQPQ9GoqR",9,1,"Bachelors"
"R_25A5FELys3Pogxz",7,1,"College/Trades"
"R_3qqaJVqyqKYoGlb",9,1,"Bachelors"
"R_ufVQnSCBTcw9ln3",8,1,"Bachelors"
"R_2ARtnqBFGwtzP85",9,1,"Bachelors"
"R_27QzA8PXreNaDWB",9,1,"Bachelors"
"R_3J9ItB8dNyg3x40",10,1,"Postgrad"
"R_3el6rjMHtRz9DFg",4,1,"No degree/ diploma"
"R_vVwpcKZ1H2djtUB",9,2,"Bachelors"
"R_27B6XcMSEiDvZup",7,1,"College/Trades"
"R_1jw6oxxh8S8XtDq",10,1,"Postgrad"
"R_22m2UwUNvzuc6dB",10,1,"Postgrad"
"R_1QJZSuUD8SuVQAW",7,1,"College/Trades"
"R_8vlqrFrpP0paEy5",6,1,"College/Trades"
"R_3CODgDhlvUCcpw4",4,1,"No degree/ diploma"
"R_cYhzBM7a60el0Yx",11,1,"Postgrad"
"R_24Piu00o2WM6hak",9,2,"Bachelors"
"R_2aDBfztQlHFFcGL",4,1,"No degree/ diploma"
"R_2y9PQyCiMjUUJ9C",3,2,"No degree/ diploma"
"R_2aIThGnShcQfjCm",9,1,"Bachelors"
"R_DUYYpB5htL1pfoJ",9,1,"Bachelors"
"R_2CQc8mLAyRJ4rzs",9,1,"Bachelors"
"R_1JL3V26YgzyJMBg",9,1,"Bachelors"
"R_BqVABPZIi5GhalH",9,1,"Bachelors"
"R_1d08UrUZPHCkz6Q",5,1,"High school"
"R_1lfN6uP86zwFQoh",9,1,"Bachelors"
"R_2dZ4Z9uhS56gKJ6",6,1,"College/Trades"
"R_1oGxIVJJhTdt0TJ",7,1,"College/Trades"
"R_DbKtD7YKiqhKiC5",7,1,"College/Trades"
"R_31bjiGERtjdQ45T",9,1,"Bachelors"
"R_10pB8RLVSIw4DHz",6,1,"College/Trades"
"R_1QzqeqSvpxsrClh",8,1,"Bachelors"
"R_3n2SG0IghTTL2Fa",5,1,"High school"
"R_4MkYkOS96FdXTUt",6,1,"College/Trades"
"R_2amHEy93D2T6sGx",5,1,"High school"
"R_1g0fkb6KvhNugwI",5,1,"High school"
"R_2s6YEYWUO35gaGA",5,1,"High school"
"R_33v8aQHRER9Rk1P",6,1,"College/Trades"
"R_3NUo9i4vl7P94Pu",7,1,"College/Trades"
"R_3I6p9oPhXlufM6R",5,1,"High school"
"R_3fjVbRBBkKXbLzX",9,2,"Bachelors"
"R_2usw3G0Nz12zQ7x",5,1,"High school"
"R_tWAP9ju5Fsv8ilj",9,1,"Bachelors"
"R_eKget1r5b8nFk6R",5,1,"High school"
"R_2DZBf6PeenBBMMU",9,1,"Bachelors"
"R_3lRLAhsh2oCgHsc",7,2,"College/Trades"
"R_cw2i1DXzaGZcLuN",6,1,"College/Trades"
"R_1DIMcPJkWBPS02g",7,1,"College/Trades"
"R_3knfbQqU2RQNXdW",5,2,"High school"
"R_1Lv4H9YcIWtcbbV",10,2,"Postgrad"
"R_1LMBGMQubuCP18M",9,1,"Bachelors"
"R_OO2ejAolLOurncl",9,2,"Bachelors"
"R_1n6ND9LFtKPUBzk",9,1,"Bachelors"
"R_3Koxr8witRc4820",8,1,"Bachelors"
"R_3e9yzQ18bJI53vP",6,1,"College/Trades"
"R_2sSDsETSeVnvnq1",10,2,"Postgrad"
"R_1eLteBVY5vn1fap",9,1,"Bachelors"
"R_2tA1HPYdsPNzWlo",9,1,"Bachelors"
"R_2aFg3mM9S9sGcU6",9,1,"Bachelors"
"R_1MX3ZxcBFddriEL",5,1,"High school"
"R_sYC8p7BfDoUiT1n",10,1,"Postgrad"
"R_11cHKJ4V0mXzEk4",6,2,"College/Trades"
"R_bgz0eySOiwcZgnT",8,1,"Bachelors"
"R_30eOuY5C4eqInCD",7,1,"College/Trades"
"R_3G0NrLUMxJMzF02",9,2,"Bachelors"
"R_2SII9joqTaBUM7V",7,1,"College/Trades"
"R_3QFcAnmPCN8z0Id",9,1,"Bachelors"
"R_33vyHLup9wz7BjU",8,1,"Bachelors"
"R_3G1zThBmvgnaQk1",5,1,"High school"
"R_2s0Cybp1A9MYneV",10,1,"Postgrad"
"R_1mVLb91VQ0TX51n",10,1,"Postgrad"
"R_AuiTlVDwYkE0wRb",9,1,"Bachelors"
"R_3fBLo9rgXOOr1v2",5,2,"High school"
"R_26kxX0kXO8HSeLg",7,1,"College/Trades"
"R_3ELvUlFwH61HVr8",8,1,"Bachelors"
"R_3noo8C937LDsUHu",9,1,"Bachelors"
"R_1k1Bo3yXQhG5bVP",7,1,"College/Trades"
"R_2v69DTjuvjrSIIA",4,2,"No degree/ diploma"
"R_2ztJlVFW1aU8BEu",9,1,"Bachelors"
"R_3nMWPLOwoMjPiUG",5,1,"High school"
"R_3nxfbXDsbe7WaFC",9,1,"Bachelors"
"R_1zgUHheRKKF0scV",7,1,"College/Trades"
"R_2ctU2tcWJI59nWN",10,1,"Postgrad"
"R_3plr9MZ3i8ONalT",9,1,"Bachelors"
"R_26bx5Ocj1gumhBK",10,1,"Postgrad"
"R_1Nq9KHPxQtwfBMn",7,1,"College/Trades"
"R_SZDuCY9vrlEEihr",10,1,"Postgrad"
"R_2xRVDhlZ501ubyN",9,1,"Bachelors"
"R_25WukW2gU6gOYQf",10,1,"Postgrad"
"R_UGXjYxlMvub6rXH",9,1,"Bachelors"
"R_1Os0PYiVPS6LZho",9,1,"Bachelors"
"R_2YiglGeIFI9cS4s",5,1,"High school"
"R_2qDg95rJ73dArST",5,1,"High school"
"R_3MuqsMXI3vLnj2J",7,1,"College/Trades"
"R_1FLIDQtbVYijq2v",6,2,"College/Trades"
"R_3dXhlEYUzkAbWEA",8,2,"Bachelors"
"R_73NJjVRbR2FUJ9L",9,1,"Bachelors"
"R_2PvR8bo5TgmsyH9",5,1,"High school"
"R_YY1FNbxXmZmdjQB",3,2,"No degree/ diploma"
"R_1IN4OPJT73njt5f",7,1,"College/Trades"
"R_10xBdMZloLUILWP",9,1,"Bachelors"
"R_1CkmADnPf9QC3k2",9,1,"Bachelors"
"R_2EcUI8IvPOX8kFK",9,2,"Bachelors"
"R_3PN7vMU0dIi52qq",9,1,"Bachelors"
"R_2bNv0apbh9zblRx",7,2,"College/Trades"
"R_2YonBMqgVbjD2ck",9,1,"Bachelors"
"R_10Tr640lglJ3hf3",9,1,"Bachelors"
"R_1DvFUjWddHdUDrk",8,1,"Bachelors"
"R_3HUIDj6jZBOsQqd",6,2,"College/Trades"
"R_2Yyt4IYb6OrAsAq",6,1,"College/Trades"
"R_24nRFFEiVSIEfwh",9,1,"Bachelors"
"R_2v5M1sSbUmLpet0",9,1,"Bachelors"
"R_py3GrjkmRwyKqgF",8,1,"Bachelors"
"R_3Gs2uyzx7e0aLz2",5,1,"High school"
"R_1mrbsXN8pHnniua",6,2,"College/Trades"
"R_3M6a9C2APVV0f10",5,2,"High school"
"R_1FqTeDQdoT9SnDq",10,1,"Postgrad"
"R_Xw6SWhGnxnXqWvT",9,1,"Bachelors"
"R_8q5xIDqmxRmYZu9",7,1,"College/Trades"
"R_3DcZv2H4NdiJCCz",7,1,"College/Trades"
"R_2WOqIA6r1uRh4Mh",7,1,"College/Trades"
"R_8FUfde9giOJHFgB",9,1,"Bachelors"
"R_2Y2G7wrmUdKaOZb",6,1,"College/Trades"
"R_eR6T3sAabzqAD7P",1,1,"No degree/ diploma"
"R_2v5LjKGaiDqq7m4",5,2,"High school"
"R_2VQqealDyeCH9Yy",7,1,"College/Trades"
"R_3E0IWpNAD6C9xIt",8,1,"Bachelors"
"R_1DTn6OdkwzWUKee",6,1,"College/Trades"
"R_2f2kKItF7cDJOOE",11,1,"Postgrad"
"R_1K3WxiajatRl5Mo",10,1,"Postgrad"
"R_2qEs57g10MTTbcs",9,1,"Bachelors"
"R_294uZWxfQ2o6mD6",9,1,"Bachelors"
"R_3IbGdCMM08eawGZ",11,1,"Postgrad"
"R_SUEJQzMUKoLFPPj",7,1,"College/Trades"
"R_oZR0julnTrBsYJX",6,1,"College/Trades"
"R_22wQbjFSkZVZvxN",9,1,"Bachelors"
"R_1di4PNFWBFRiRiu",9,1,"Bachelors"
"R_3g7M5IQpzYTVWiM",10,1,"Postgrad"
"R_27jnHpp5WADGDNk",9,1,"Bachelors"
"R_3qaGxOrf2eXFODj",8,1,"Bachelors"
"R_2f2NBXmxKo397sw",8,1,"Bachelors"
"R_3PHNJA6GTqxkvos",9,1,"Bachelors"
"R_1QmHacykMQVI5MB",4,2,"No degree/ diploma"
"R_30uBc1cU94TLVmC",6,1,"College/Trades"
"R_1LM3VuyFJB0eNxf",10,1,"Postgrad"
"R_2wNdBaI2mH1vWGc",9,1,"Bachelors"
"R_1mftNJowPOvlqke",9,1,"Bachelors"
"R_3j0ANlwpaW45wBP",4,1,"No degree/ diploma"
"R_rd2TmawNOR4l2dX",6,1,"College/Trades"
"R_Z3FVk4cVA7zeOtP",11,1,"Postgrad"
"R_1OCehG0Qm9TUZkx",5,1,"High school"
"R_2TZ6QfiV4OTGex4",10,1,"Postgrad"
"R_3ES8WnLjA538E88",9,1,"Bachelors"
"R_u7VMDs3Vh4te66R",9,2,"Bachelors"
"R_3RmZYiK0NZ2UrgZ",9,1,"Bachelors"
"R_21BsUE75G0I0Ci7",9,2,"Bachelors"
"R_vqcjc5obE6W1RC1",9,1,"Bachelors"
"R_3nHO0id30UICz72",11,1,"Postgrad"
"R_33mAxZ7rEnz8QKT",1,1,"No degree/ diploma"
"R_2aL8hfIF5kWZ5Hj",9,1,"Bachelors"
"R_2ditSMXB0NbBdTQ",10,1,"Postgrad"
"R_2Rb7ItzvMVg2ND3",6,1,"College/Trades"
"R_3O93hRRnJmM4MOV",9,1,"Bachelors"
"R_4VmFMGne1elcX05",5,1,"High school"
"R_2f8t2cxao1AF4Er",8,1,"Bachelors"
"R_30v298IFZxt8v6e",9,1,"Bachelors"
"R_1IbdMxjKwz8Ndwu",9,1,"Bachelors"
"R_3njX5WHcvAKwQbF",5,1,"High school"
"R_308dZNffH9hPK8o",7,1,"College/Trades"
"R_0IBz3LOgnyQLxn3",7,1,"College/Trades"
"R_r2BVDQmsxjJ5dHX",5,1,"High school"
"R_C18GzqjVYfLrFct",8,1,"Bachelors"
"R_UR7Qmcajbd79kyd",9,1,"Bachelors"
"R_XpPr3IW8d2zQUc9",7,1,"College/Trades"
"R_WomRfFLl7Cnmdgd",5,1,"High school"
"R_31F15hpJpkxtnO4",7,1,"College/Trades"
"R_3oNjW5pIVDQO60f",8,1,"Bachelors"
"R_2s6y0CbgRFCIwvl",5,1,"High school"
"R_2fCeqz3Kal8oOTG",8,1,"Bachelors"
"R_2fGOsRCtt6qu8DT",5,1,"High school"
"R_AojyMvMxRY8AYo1",8,1,"Bachelors"
"R_rqdaBqgs5wXuGbf",5,1,"High school"
"R_3R7Qr9AY5igxiHx",10,1,"Postgrad"
"R_25saYgXIeO1UjpI",5,1,"High school"
"R_2SIaHLKgKCpZj1Y",9,1,"Bachelors"
"R_2ta52dwlKFiIZ6C",8,1,"Bachelors"
"R_2pJOBxxMBEBT4d8",9,1,"Bachelors"
"R_2E5IHkCFJdsWh1F",7,1,"College/Trades"
"R_9vKzLVyEA6IuSqJ",10,1,"Postgrad"
"R_3NXrBECgsxtYK75",7,1,"College/Trades"
"R_1Cdy2oxOI4zkV29",8,1,"Bachelors"
"R_1kIkb7LHFnIKURM",5,1,"High school"
"R_2fDJ5TZmduLu2IE",5,1,"High school"
"R_1fZRJNhxuUSMWRt",5,1,"High school"
"R_rdm4Tsel8GjYeeR",10,1,"Postgrad"
"R_2pPRRz2jPRuHK38",9,1,"Bachelors"
"R_TsYYg3PdaW9ZlHX",4,1,"No degree/ diploma"
"R_1F8KRLFxfkrRK29",6,1,"College/Trades"
"R_2y2sUgTbGuo6eLl",9,2,"Bachelors"
"R_1hy6kflUfXqRIKr",7,2,"College/Trades"
"R_1dynmF9qH4V9X9F",7,1,"College/Trades"
"R_2zpSVuNNdBj1C4R",7,1,"College/Trades"
"R_3h0B7LYHGl72Tul",9,1,"Bachelors"
"R_279XVae6ey9YaeK",7,1,"College/Trades"
"R_2QtD4pa4CFtblcq",7,1,"College/Trades"
"R_elYgeA178zEaFXz",10,1,"Postgrad"
"R_OCLSbJqpcucTRrX",7,1,"College/Trades"
"R_1FIzWgykSaaIjZ0",1,2,"No degree/ diploma"
"R_3KVda1jofPzdEYo",5,1,"High school"
"R_2VI2qUmY1WaLvlq",10,1,"Postgrad"
"R_31N3HT9wQfoTNIc",9,1,"Bachelors"
"R_2qehDgxRtj59Cy3",8,1,"Bachelors"
"R_5tdyqg0DhjRRnB7",5,1,"High school"
"R_1BXTiHtQACVgtLG",4,1,"No degree/ diploma"
"R_2UYhObdUEuTY0AH",9,1,"Bachelors"
"R_1Nh5cNsU2voI7Hy",9,1,"Bachelors"
"R_PYj4a8UrV5HK5J7",6,1,"College/Trades"
"R_r2rVISYTzlzGDpT",8,1,"Bachelors"
"R_29cy4GJFOt31ViR",10,1,"Postgrad"
"R_2YgMcJb4PlcBKz2",9,1,"Bachelors"
"R_cZnV08znOjTaptT",9,2,"Bachelors"
"R_1CgeIVSghQCRDQ7",10,1,"Postgrad"
"R_1EiXy4xmy18WIWV",9,1,"Bachelors"
"R_21oLAg2k4YInyb9",5,1,"High school"
"R_1ZahRBKkfz91KUN",7,1,"College/Trades"
"R_1Lwo9p4wMFwa87D",7,1,"College/Trades"
"R_28SBhjLN1Dd3YTr",7,2,"College/Trades"
"R_3CPIH5MGoiGLDdG",11,1,"Postgrad"
"R_w7bMqpgV22hpZi9",6,1,"College/Trades"
"R_27B73o0WhyEI0z0",11,1,"Postgrad"
"R_z9ddy9c5vi40801",7,1,"College/Trades"
"R_ai6jW0BbBKAbGAp",9,1,"Bachelors"
"R_OPs3nUWi6V4CdnH",11,1,"Postgrad"
"R_28OMPRlsV4piR9i",9,2,"Bachelors"
"R_1pzeUhDY79wEZyH",9,1,"Bachelors"
"R_3iQFMejrOJ35jny",8,1,"Bachelors"
"R_3Rqfown246eDIjC",8,1,"Bachelors"
"R_1MMbiJZ8UWMheZy",9,1,"Bachelors"
"R_2zbWC9oKqyOXfNp",11,1,"Postgrad"
"R_2zZqPgwi8smJK5Q",9,1,"Bachelors"
"R_2OUf2Gl7gCHM9UD",10,1,"Postgrad"
"R_1r8H3WKVsZhFT7q",11,1,"Postgrad"
"R_3hfEYoxhoXkM4fV",5,1,"High school"
"R_338tlhsZeR2ui5N",6,1,"College/Trades"
"R_1Hc7zmNf1Z3Y0jk",7,1,"College/Trades"
"R_3nIZhxWCBs8U6a1",9,1,"Bachelors"
"R_3FQ0Th2MHa203Yb",8,1,"Bachelors"
"R_2asKsHNU6nGVFtS",7,1,"College/Trades"
"R_24ytnsdOFiZOYxP",9,1,"Bachelors"
"R_OCiU7pSpNq2KWCl",10,1,"Postgrad"
"R_2txr2hqkyTyJHMU",8,1,"Bachelors"
"R_yJTAIxKxhwRgAGl",5,1,"High school"
"R_2B5n56jJPvTYvqQ",10,2,"Postgrad"
"R_1pEUoMYm9C7ZXXX",5,1,"High school"
"R_2Sf4Ebmow4e3vlY",10,1,"Postgrad"
"R_3KC1oLkPcSXJqSu",9,1,"Bachelors"
"R_3efUjoTJZXZGm0o",5,1,"High school"
"R_qEdpPJIp9aaQKSl",5,1,"High school"
"R_2qyllV01UFUUOO9",9,1,"Bachelors"
"R_2vkvYPTFExryQwP",5,1,"High school"
"R_3DtMnfmJaisYhAD",5,1,"High school"
"R_3GkoNpgvGrjldBL",8,2,"Bachelors"
"R_2CUKw4D4v2qR1nF",7,1,"College/Trades"
"R_Dv1OmN3QtFTPJ73",5,1,"High school"
"R_2fE5dl7hVCX2UCM",4,2,"No degree/ diploma"
"R_2E1eotdKHEQ95Fy",7,1,"College/Trades"
"R_2YzUmxCiWrSXhuw",7,1,"College/Trades"
"R_3rHVBOjcDkEhVrd",7,2,"College/Trades"
"R_3GeoM3GKMfc7jML",6,1,"College/Trades"
"R_1JFqZFmUaACpeS0",9,2,"Bachelors"
"R_2VaOKQJ0UW2azvc",5,1,"High school"
"R_O9i9L5tcKs1eFJT",3,1,"No degree/ diploma"
"R_3fqRdXoExwrfvvI",8,1,"Bachelors"
"R_24CMO9RdQiYyHOb",7,1,"College/Trades"
"R_3KryUcFnswyUyxb",9,1,"Bachelors"
"R_1nMVn0dM1oI9oaC",8,1,"Bachelors"
"R_3R4P4LIcRekl36H",9,1,"Bachelors"
"R_2tEupEqqt4vZrXb",9,1,"Bachelors"
"R_OrM8ZhNBEJIJ68x",5,1,"High school"
"R_12P6C8oLmnFcCbV",5,1,"High school"
"R_3HpfuXnty1c08Ht",9,1,"Bachelors"
"R_RIvlYywl9rerTWh",9,1,"Bachelors"
"R_6wZ123mAFp2mf6x",8,1,"Bachelors"
"R_1NlgIP8cYHfmPUR",9,1,"Bachelors"
"R_w6i2c2CRzqvxbu9",8,1,"Bachelors"
"R_w7754s2Y63EjYPf",8,2,"Bachelors"
"R_1QG7ksHyKBNQYVg",4,1,"No degree/ diploma"
"R_3G0vXnXmYM0smLr",6,1,"College/Trades"
"R_12sths2o9U9KKQQ",8,1,"Bachelors"
"R_32R6dWdDBpGcB8d",9,1,"Bachelors"
"R_26llfcTlwcvnFIL",9,1,"Bachelors"
"R_bNNsAHWrYm5soZb",9,1,"Bachelors"
"R_WiiFguAQl4i27a9",5,1,"High school"
"R_qKGXZxDSePByWxr",9,1,"Bachelors"
"R_1eWX1HSD7XNKghe",10,2,"Postgrad"
"R_1jIX6IQ5Zq64XtW",8,1,"Bachelors"
"R_3Ma3ATGKogG9N4q",9,1,"Bachelors"
"R_2319D8cW8DrktHw",9,1,"Bachelors"
"R_3nVnnotokxr5sd7",9,1,"Bachelors"
"R_3gXhQeu62XoTfdm",10,1,"Postgrad"
"R_z7EF8w8dYKd8bRf",10,1,"Postgrad"
"R_2aFazRV1p1fvMof",5,1,"High school"
"R_Y5h7WiclroVRxfj",9,1,"Bachelors"
"R_295P1afohgQeOW8",5,1,"High school"
"R_z9gcabejM8aBIA1",10,2,"Postgrad"
"R_1d15DsfWL9xvnnt",7,2,"College/Trades"
"R_vVLwoB4bSn9zPgt",4,1,"No degree/ diploma"
"R_1jByJ4ddNkBk8Vn",9,1,"Bachelors"
"R_3iOOkfE1Ej5oems",6,1,"College/Trades"
"R_1LckvI5YOQDHAqO",6,1,"College/Trades"
"R_1MWWmhavjsNhO4C",10,1,"Postgrad"
"R_1H7YMJAcP0Z9nyt",7,1,"College/Trades"
"R_10SHS2ZFdn8Q7Eu",9,2,"Bachelors"
"R_3oMeSCzIxVSfXG6",7,1,"College/Trades"
"R_3PU0EsRIYUEWqx0",9,1,"Bachelors"
"R_2DOzGoPQSuh2xWx",7,1,"College/Trades"
"R_2eUM3IDIJs8BYss",5,1,"High school"
